;fl_date;mkt_unique_carrier;branded_code_share;mkt_carrier;mkt_carrier_fl_num;op_unique_carrier;tail_num;op_carrier_fl_num;origin_airport_id;origin;origin_city_name;dest_airport_id;dest;dest_city_name;crs_dep_time;dep_time;dep_delay;taxi_out;wheels_off;wheels_on;taxi_in;crs_arr_time;arr_time;arr_delay;cancelled;cancellation_code;diverted;dup;crs_elapsed_time;actual_elapsed_time;air_time;flights;distance;carrier_delay;weather_delay;nas_delay;security_delay;late_aircraft_delay;first_dep_time;total_add_gtime;longest_add_gtime;no_name
263565;2018-08-25;AS;AS;AS;1675;AS;N636VA;1675;11292;DEN;Denver, CO;14747;SEA;Seattle, WA;1458;1457.0;-1.0;15.0;1512.0;1643.0;8.0;1654;1651.0;-3.0;0;;0;N;176;174.0;151.0;1;1024;;;;;;;;;
593676;2019-06-06;AS;AS;AS;683;AS;N297AK;683;13198;MCI;Kansas City, MO;14747;SEA;Seattle, WA;600;552.0;-8.0;13.0;605.0;725.0;8.0;755;733.0;-22.0;0;;0;N;235;221.0;200.0;1;1489;;;;;;;;;
615483;2019-06-23;AS;AS;AS;1787;AS;N362VA;1787;12892;LAX;Los Angeles, CA;14747;SEA;Seattle, WA;1055;1048.0;-7.0;26.0;1114.0;1329.0;9.0;1345;1338.0;-7.0;0;;0;N;170;170.0;135.0;1;954;;;;;;;;;
779962;2019-10-31;AS;AS_CODESHARE;AS;2516;QX;N417QX;2516;14057;PDX;Portland, OR;14747;SEA;Seattle, WA;1030;1027.0;-3.0;11.0;1038.0;1114.0;4.0;1130;1118.0;-12.0;0;;0;N;60;51.0;36.0;1;129;;;;;;;;;
829896;2019-12-12;AS;AS;AS;447;AS;N592AS;447;12892;LAX;Los Angeles, CA;14747;SEA;Seattle, WA;1540;1540.0;0.0;24.0;1604.0;1830.0;10.0;1838;1840.0;2.0;0;;0;N;178;180.0;146.0;1;954;;;;;;;;;
98898;2018-04-13;AS;AS_CODESHARE;AS;3397;OO;N188SY;3397;14679;SAN;San Diego, CA;14831;SJC;San Jose, CA;625;646.0;21.0;16.0;702.0;811.0;3.0;758;814.0;16.0;0;;0;N;93;88.0;69.0;1;417;16.0;0.0;0.0;0.0;0.0;;;;
398980;2018-12-22;AS;AS_CODESHARE;AS;2016;QX;N412QX;2016;14747;SEA;Seattle, WA;10713;BOI;Boise, ID;945;1008.0;23.0;18.0;1026.0;1232.0;3.0;1209;1235.0;26.0;0;;0;N;84;87.0;66.0;1;399;23.0;0.0;3.0;0.0;0.0;;;;
652962;2019-07-22;AS;AS;AS;343;AS;N284AK;343;11618;EWR;Newark, NJ;12892;LAX;Los Angeles, CA;1600;1639.0;39.0;69.0;1748.0;2033.0;12.0;1910;2045.0;95.0;0;;0;N;370;426.0;345.0;1;2454;0.0;39.0;56.0;0.0;0.0;;;;
193827;2018-07-01;AS;AS;AS;134;AS;N615AS;134;10299;ANC;Anchorage, AK;14057;PDX;Portland, OR;45;43.0;-2.0;11.0;54.0;455.0;7.0;525;502.0;-23.0;0;;0;N;220;199.0;181.0;1;1542;;;;;;;;;
363323;2018-11-21;AS;AS_CODESHARE;AS;2100;QX;N450QX;2100;14747;SEA;Seattle, WA;11884;GEG;Spokane, WA;1055;1052.0;-3.0;12.0;1104.0;1145.0;4.0;1202;1149.0;-13.0;0;;0;N;67;57.0;41.0;1;224;;;;;;;;;
424001;2019-01-12;AS;AS;AS;737;AS;N275AK;737;10721;BOS;Boston, MA;14747;SEA;Seattle, WA;705;701.0;-4.0;14.0;715.0;948.0;13.0;1045;1001.0;-44.0;0;;0;N;400;360.0;333.0;1;2496;;;;;;;;;
242446;2018-08-08;AS;AS_CODESHARE;AS;2819;QX;N448QX;2819;14057;PDX;Portland, OR;13264;MFR;Medford, OR;1530;1524.0;-6.0;6.0;1530.0;1617.0;4.0;1627;1621.0;-6.0;0;;0;N;57;57.0;47.0;1;222;;;;;;;;;
672530;2019-08-06;AS;AS_CODESHARE;AS;3399;OO;N195SY;3399;14679;SAN;San Diego, CA;14831;SJC;San Jose, CA;1705;1655.0;-10.0;21.0;1716.0;1814.0;4.0;1840;1818.0;-22.0;0;;0;N;95;83.0;58.0;1;417;;;;;;;;;
165708;2018-06-08;AS;AS_CODESHARE;AS;2084;QX;N453QX;2084;13264;MFR;Medford, OR;14057;PDX;Portland, OR;1927;1944.0;17.0;8.0;1952.0;2033.0;5.0;2022;2038.0;16.0;0;;0;N;55;54.0;41.0;1;222;16.0;0.0;0.0;0.0;0.0;;;;
191102;2018-06-29;AS;AS;AS;1124;AS;N361VA;1124;14771;SFO;San Francisco, CA;10821;BWI;Baltimore, MD;855;848.0;-7.0;24.0;912.0;1700.0;18.0;1716;1718.0;2.0;0;;0;N;321;330.0;288.0;1;2457;;;;;;;;;
812471;2019-11-27;AS;AS_CODESHARE;AS;2329;QX;N426QX;2329;11884;GEG;Spokane, WA;14747;SEA;Seattle, WA;1225;1219.0;-6.0;13.0;1232.0;1325.0;6.0;1339;1331.0;-8.0;0;;0;N;74;72.0;53.0;1;224;;;;;;;;;
694560;2019-08-22;AS;AS;AS;132;AS;N248AK;132;11630;FAI;Fairbanks, AK;14747;SEA;Seattle, WA;2355;2346.0;-9.0;11.0;2357.0;358.0;4.0;430;402.0;-28.0;0;;0;N;215;196.0;181.0;1;1533;;;;;;;;;
522631;2019-04-08;AS;AS;AS;225;AS;N265AK;225;14679;SAN;San Diego, CA;14747;SEA;Seattle, WA;1730;1734.0;4.0;11.0;1745.0;2005.0;10.0;2030;2015.0;-15.0;0;;0;N;180;161.0;140.0;1;1050;;;;;;;;;
217041;2018-07-19;AS;AS;AS;101;AS;N478AS;101;14747;SEA;Seattle, WA;10299;ANC;Anchorage, AK;714;715.0;1.0;13.0;728.0;938.0;3.0;1000;941.0;-19.0;0;;0;N;226;206.0;190.0;1;1448;;;;;;;;;
110256;2018-04-23;AS;AS;AS;40;AS;N619AS;40;10170;ADQ;Kodiak, AK;10299;ANC;Anchorage, AK;1723;1708.0;-15.0;9.0;1717.0;1759.0;3.0;1813;1802.0;-11.0;0;;0;N;50;54.0;42.0;1;253;;;;;;;;;
714750;2019-09-08;AS;AS_CODESHARE;AS;3393;OO;N194SY;3393;14831;SJC;San Jose, CA;10800;BUR;Burbank, CA;705;705.0;0.0;18.0;723.0;810.0;3.0;820;813.0;-7.0;0;;0;N;75;68.0;47.0;1;296;;;;;;;;;
477200;2019-02-28;AS;AS;AS;418;AS;N588AS;418;14747;SEA;Seattle, WA;14689;SBA;Santa Barbara, CA;1000;951.0;-9.0;25.0;1016.0;1216.0;2.0;1225;1218.0;-7.0;0;;0;N;145;147.0;120.0;1;908;;;;;;;;;
660879;2019-07-28;AS;AS_CODESHARE;AS;2201;QX;N405QX;2201;16101;YKM;Yakima, WA;14747;SEA;Seattle, WA;1210;1244.0;34.0;5.0;1249.0;1315.0;5.0;1255;1320.0;25.0;0;;0;N;45;36.0;26.0;1;103;0.0;0.0;0.0;0.0;25.0;;;;
832502;2019-12-14;AS;AS_CODESHARE;AS;2902;QX;N645QX;2902;14747;SEA;Seattle, WA;12892;LAX;Los Angeles, CA;1555;1557.0;2.0;11.0;1608.0;1820.0;8.0;1835;1828.0;-7.0;0;;0;N;160;151.0;132.0;1;954;;;;;;;;;
259021;2018-08-22;AS;AS;AS;871;AS;N530AS;871;12173;HNL;Honolulu, HI;10299;ANC;Anchorage, AK;2220;2246.0;26.0;19.0;2305.0;627.0;3.0;624;630.0;6.0;0;;0;N;364;344.0;322.0;1;2777;;;;;;;;;
152499;2018-05-29;AS;AS;AS;45;AS;N644AS;45;10299;ANC;Anchorage, AK;10551;BET;Bethel, AK;1845;1840.0;-5.0;11.0;1851.0;1953.0;5.0;2002;1958.0;-4.0;0;;0;N;77;78.0;62.0;1;399;;;;;;;;;
330652;2018-10-23;AS;AS;AS;1897;AS;N530VA;1897;12889;LAS;Las Vegas, NV;14771;SFO;San Francisco, CA;650;648.0;-2.0;72.0;800.0;905.0;12.0;824;917.0;53.0;0;;0;N;94;149.0;65.0;1;414;0.0;0.0;53.0;0.0;0.0;;;;
633947;2019-07-07;AS;AS;AS;306;AS;N611AS;306;10299;ANC;Anchorage, AK;11630;FAI;Fairbanks, AK;2305;2258.0;-7.0;12.0;2310.0;2352.0;3.0;2359;2355.0;-4.0;0;;0;N;54;57.0;42.0;1;261;;;;;;;;;
667999;2019-08-02;AS;AS_CODESHARE;AS;2360;QX;N403QX;2360;14747;SEA;Seattle, WA;14252;PSC;Pasco/Kennewick/Richland, WA;1750;1913.0;83.0;13.0;1926.0;2001.0;5.0;1850;2006.0;76.0;0;;0;N;60;53.0;35.0;1;172;0.0;0.0;0.0;0.0;76.0;;;;
284681;2018-09-13;AS;AS_CODESHARE;AS;2777;QX;N625QX;2777;13487;MSP;Minneapolis, MN;14679;SAN;San Diego, CA;1210;1207.0;-3.0;21.0;1228.0;1402.0;2.0;1445;1404.0;-41.0;0;;0;N;275;237.0;214.0;1;1532;;;;;;;;;
104682;2018-04-18;AS;AS;AS;1404;AS;N922VA;1404;12892;LAX;Los Angeles, CA;12478;JFK;New York, NY;715;717.0;2.0;18.0;735.0;1511.0;4.0;1544;1515.0;-29.0;0;;0;N;329;298.0;276.0;1;2475;;;;;;;;;
537714;2019-04-20;AS;AS;AS;1795;AS;N846VA;1795;12892;LAX;Los Angeles, CA;14057;PDX;Portland, OR;1310;1420.0;70.0;21.0;1441.0;1639.0;5.0;1545;1644.0;59.0;0;;0;N;155;144.0;118.0;1;834;5.0;0.0;0.0;0.0;54.0;;;;
181179;2018-06-21;AS;AS;AS;50;AS;N607AS;50;14709;SCC;Deadhorse, AK;10754;BRW;Barrow, AK;1719;1715.0;-4.0;5.0;1720.0;1754.0;4.0;1808;1758.0;-10.0;0;;0;N;49;43.0;34.0;1;204;;;;;;;;;
80595;2018-03-28;AS;AS_CODESHARE;AS;2455;QX;N620QX;2455;10849;BZN;Bozeman, MT;14747;SEA;Seattle, WA;735;724.0;-11.0;30.0;754.0;830.0;6.0;845;836.0;-9.0;0;;0;N;130;132.0;96.0;1;543;;;;;;;;;
596660;2019-06-08;AS;AS;AS;331;AS;N281AK;331;11618;EWR;Newark, NJ;12892;LAX;Los Angeles, CA;1925;1928.0;3.0;25.0;1953.0;2200.0;6.0;2235;2206.0;-29.0;0;;0;N;370;338.0;307.0;1;2454;;;;;;;;;
219376;2018-07-21;AS;AS;AS;687;AS;N563AS;687;13930;ORD;Chicago, IL;14057;PDX;Portland, OR;1539;1535.0;-4.0;21.0;1556.0;1803.0;6.0;1809;1809.0;0.0;0;;0;N;270;274.0;247.0;1;1739;;;;;;;;;
542822;2019-04-25;AS;AS;AS;154;AS;N607AS;154;13970;OTZ;Kotzebue, AK;10299;ANC;Anchorage, AK;835;818.0;-17.0;10.0;828.0;943.0;4.0;1000;947.0;-13.0;0;;0;N;85;89.0;75.0;1;548;;;;;;;;;
40478;2018-02-14;AS;AS;AS;627;AS;N284AK;627;12889;LAS;Las Vegas, NV;14057;PDX;Portland, OR;1003;1005.0;2.0;17.0;1022.0;1217.0;4.0;1221;1221.0;0.0;0;;0;N;138;136.0;115.0;1;763;;;;;;;;;
192754;2018-06-30;AS;AS;AS;1051;AS;N284VA;1051;14771;SFO;San Francisco, CA;12173;HNL;Honolulu, HI;1734;1739.0;5.0;14.0;1753.0;1943.0;6.0;2006;1949.0;-17.0;0;;0;N;332;310.0;290.0;1;2398;;;;;;;;;
198882;2018-07-05;AS;AS_CODESHARE;AS;2394;QX;N416QX;2394;14747;SEA;Seattle, WA;13486;MSO;Missoula, MT;1530;1754.0;144.0;19.0;1813.0;2021.0;40.0;1756;2101.0;185.0;0;;0;N;86;127.0;68.0;1;389;0.0;0.0;41.0;0.0;144.0;1559.0;33.0;33.0;
263927;2018-08-26;AS;AS;AS;857;AS;N577AS;857;14679;SAN;San Diego, CA;12982;LIH;Lihue, HI;700;652.0;-8.0;31.0;723.0;957.0;6.0;1008;1003.0;-5.0;0;;0;N;368;371.0;334.0;1;2676;;;;;;;;;
690870;2019-08-20;AS;AS;AS;237;AS;N247AK;237;12478;JFK;New York, NY;12892;LAX;Los Angeles, CA;1300;1258.0;-2.0;20.0;1318.0;1530.0;18.0;1610;1548.0;-22.0;0;;0;N;370;350.0;312.0;1;2475;;;;;;;;;
747448;2019-10-04;AS;AS;AS;1021;AS;N525VA;1021;10800;BUR;Burbank, CA;14747;SEA;Seattle, WA;700;647.0;-13.0;12.0;659.0;938.0;11.0;945;949.0;4.0;0;;0;N;165;182.0;159.0;1;937;;;;;;;;;
181669;2018-06-21;AS;AS_CODESHARE;AS;3481;OO;N182SY;3481;10800;BUR;Burbank, CA;14831;SJC;San Jose, CA;1305;1302.0;-3.0;12.0;1314.0;1404.0;15.0;1416;1419.0;3.0;0;;0;N;71;77.0;50.0;1;296;;;;;;;;;
609276;2019-06-18;AS;AS_CODESHARE;AS;3330;OO;N405SY;3330;14747;SEA;Seattle, WA;14057;PDX;Portland, OR;600;555.0;-5.0;14.0;609.0;636.0;9.0;700;645.0;-15.0;0;;0;N;60;50.0;27.0;1;129;;;;;;;;;
452969;2019-02-07;AS;AS_CODESHARE;AS;2432;QX;N428QX;2432;10713;BOI;Boise, ID;14747;SEA;Seattle, WA;700;651.0;-9.0;19.0;710.0;728.0;20.0;745;748.0;3.0;0;;0;N;105;117.0;78.0;1;399;;;;;;;;;
261710;2018-08-24;AS;AS;AS;769;AS;N537AS;769;10721;BOS;Boston, MA;14679;SAN;San Diego, CA;1810;1806.0;-4.0;39.0;1845.0;2131.0;5.0;2137;2136.0;-1.0;0;;0;N;387;390.0;346.0;1;2588;;;;;;;;;
145830;2018-05-23;AS;AS_CODESHARE;AS;2185;QX;N427QX;2185;14057;PDX;Portland, OR;14489;RDM;Bend/Redmond, OR;1938;1934.0;-4.0;7.0;1941.0;2010.0;3.0;2017;2013.0;-4.0;0;;0;N;39;39.0;29.0;1;116;;;;;;;;;
261380;2018-08-24;AS;AS_CODESHARE;AS;2363;QX;N412QX;2363;10666;BLI;Bellingham, WA;14747;SEA;Seattle, WA;1949;2040.0;51.0;8.0;2048.0;2113.0;7.0;2035;2120.0;45.0;0;;0;N;46;40.0;25.0;1;93;0.0;0.0;0.0;0.0;45.0;;;;
456494;2019-02-10;AS;AS_CODESHARE;AS;2146;QX;N444QX;2146;14489;RDM;Bend/Redmond, OR;14057;PDX;Portland, OR;1710;1714.0;4.0;18.0;1732.0;1809.0;7.0;1750;1816.0;26.0;0;;0;N;40;62.0;37.0;1;116;0.0;0.0;26.0;0.0;0.0;;;;
615918;2019-06-23;AS;AS;AS;531;AS;N297AK;531;12892;LAX;Los Angeles, CA;14747;SEA;Seattle, WA;850;845.0;-5.0;23.0;908.0;1127.0;8.0;1140;1135.0;-5.0;0;;0;N;170;170.0;139.0;1;954;;;;;;;;;
805036;2019-11-21;AS;AS;AS;464;AS;N508AS;464;14831;SJC;San Jose, CA;12892;LAX;Los Angeles, CA;625;617.0;-8.0;19.0;636.0;726.0;13.0;753;739.0;-14.0;0;;0;N;88;82.0;50.0;1;308;;;;;;;;;
433108;2019-01-20;AS;AS;AS;401;AS;N224AK;401;12889;LAS;Las Vegas, NV;14747;SEA;Seattle, WA;600;552.0;-8.0;13.0;605.0;803.0;7.0;840;810.0;-30.0;0;;0;N;160;138.0;118.0;1;867;;;;;;;;;
306907;2018-10-02;AS;AS_CODESHARE;AS;2515;QX;N432QX;2515;14747;SEA;Seattle, WA;13264;MFR;Medford, OR;1725;1752.0;27.0;29.0;1821.0;1928.0;4.0;1856;1932.0;36.0;0;;0;N;91;100.0;67.0;1;352;2.0;0.0;9.0;0.0;25.0;;;;
142611;2018-05-21;AS;AS;AS;736;AS;N478AS;736;14747;SEA;Seattle, WA;10721;BOS;Boston, MA;1535;1529.0;-6.0;21.0;1550.0;2343.0;7.0;2358;2350.0;-8.0;0;;0;N;323;321.0;293.0;1;2496;;;;;;;;;
776937;2019-10-29;AS;AS;AS;514;AS;N514AS;514;14747;SEA;Seattle, WA;14908;SNA;Santa Ana, CA;1935;1930.0;-5.0;16.0;1946.0;2147.0;4.0;2220;2151.0;-29.0;0;;0;N;165;141.0;121.0;1;978;;;;;;;;;
142465;2018-05-21;AS;AS;AS;131;AS;N533AS;131;14057;PDX;Portland, OR;10299;ANC;Anchorage, AK;1136;1140.0;4.0;10.0;1150.0;1400.0;4.0;1418;1404.0;-14.0;0;;0;N;222;204.0;190.0;1;1542;;;;;;;;;
593717;2019-06-06;AS;AS;AS;813;AS;N534AS;813;12892;LAX;Los Angeles, CA;13830;OGG;Kahului, HI;845;851.0;6.0;33.0;924.0;1128.0;5.0;1135;1133.0;-2.0;0;;0;N;350;342.0;304.0;1;2486;;;;;;;;;
842702;2019-12-23;AS;AS_CODESHARE;AS;2878;QX;N639QX;2878;14004;PAE;Everett, WA;14057;PDX;Portland, OR;615;615.0;0.0;14.0;629.0;706.0;9.0;710;715.0;5.0;0;;0;N;55;60.0;37.0;1;161;;;;;;;;;
798552;2019-11-16;AS;AS_CODESHARE;AS;2427;QX;N426QX;2427;10713;BOI;Boise, ID;14747;SEA;Seattle, WA;1840;1839.0;-1.0;8.0;1847.0;1909.0;7.0;1923;1916.0;-7.0;0;;0;N;103;97.0;82.0;1;399;;;;;;;;;
10584;2018-01-12;AS;AS;AS;43;AS;N607AS;43;10299;ANC;Anchorage, AK;10551;BET;Bethel, AK;1015;1008.0;-7.0;14.0;1022.0;1122.0;4.0;1142;1126.0;-16.0;0;;0;N;87;78.0;60.0;1;399;;;;;;;;;
737438;2019-09-26;AS;AS;AS;800;AS;N562AS;800;13830;OGG;Kahului, HI;14893;SMF;Sacramento, CA;1100;1051.0;-9.0;7.0;1058.0;1856.0;5.0;1900;1901.0;1.0;0;;0;N;300;310.0;298.0;1;2404;;;;;;;;;
734006;2019-09-23;AS;AS;AS;460;AS;N278AK;460;12892;LAX;Los Angeles, CA;12478;JFK;New York, NY;2325;2350.0;25.0;30.0;20.0;814.0;12.0;755;826.0;31.0;0;;0;N;330;336.0;294.0;1;2475;0.0;0.0;9.0;0.0;22.0;;;;
298607;2018-09-25;AS;AS;AS;1089;AS;N848VA;1089;12264;IAD;Washington, DC;12892;LAX;Los Angeles, CA;800;747.0;-13.0;18.0;805.0;1008.0;13.0;1027;1021.0;-6.0;0;;0;N;327;334.0;303.0;1;2288;;;;;;;;;
817250;2019-12-01;AS;AS;AS;1677;AS;N836VA;1677;14771;SFO;San Francisco, CA;14747;SEA;Seattle, WA;1230;1342.0;72.0;24.0;1406.0;1535.0;7.0;1450;1542.0;52.0;0;;0;N;140;120.0;89.0;1;679;0.0;0.0;0.0;0.0;52.0;;;;
440926;2019-01-27;AS;AS;AS;892;AS;N529AS;892;12173;HNL;Honolulu, HI;14679;SAN;San Diego, CA;1435;1410.0;-25.0;20.0;1430.0;2135.0;5.0;2205;2140.0;-25.0;0;;0;N;330;330.0;305.0;1;2614;;;;;;;;;
547523;2019-04-29;AS;AS;AS;51;AS;N285AK;51;13930;ORD;Chicago, IL;14747;SEA;Seattle, WA;1750;1822.0;32.0;27.0;1849.0;2104.0;9.0;2025;2113.0;48.0;0;;0;N;275;291.0;255.0;1;1721;0.0;0.0;16.0;0.0;32.0;;;;
161751;2018-06-05;AS;AS_CODESHARE;AS;2709;QX;N422QX;2709;15023;STS;Santa Rosa, CA;14908;SNA;Santa Ana, CA;850;847.0;-3.0;10.0;857.0;1025.0;5.0;1028;1030.0;2.0;0;;0;N;98;103.0;88.0;1;433;;;;;;;;;
445914;2019-02-01;AS;AS_CODESHARE;AS;2164;QX;N453QX;2164;14570;RNO;Reno, NV;10713;BOI;Boise, ID;640;629.0;-11.0;28.0;657.0;857.0;3.0;855;900.0;5.0;0;;0;N;75;91.0;60.0;1;335;;;;;;;;;
366681;2018-11-23;AS;AS_CODESHARE;AS;3467;OO;N194SY;3467;14893;SMF;Sacramento, CA;14679;SAN;San Diego, CA;2055;2043.0;-12.0;14.0;2057.0;2204.0;4.0;2225;2208.0;-17.0;0;;0;N;90;85.0;67.0;1;480;;;;;;;;;
611323;2019-06-20;AS;AS;AS;416;AS;N440AS;416;14747;SEA;Seattle, WA;12892;LAX;Los Angeles, CA;840;839.0;-1.0;20.0;859.0;1103.0;7.0;1140;1110.0;-30.0;0;;0;N;180;151.0;124.0;1;954;;;;;;;;;
537489;2019-04-20;AS;AS;AS;1218;AS;N283VA;1218;14771;SFO;San Francisco, CA;10423;AUS;Austin, TX;1335;1331.0;-4.0;33.0;1404.0;1848.0;4.0;1900;1852.0;-8.0;0;;0;N;205;201.0;164.0;1;1504;;;;;;;;;
102248;2018-04-16;AS;AS_CODESHARE;AS;2058;QX;N413QX;2058;14489;RDM;Bend/Redmond, OR;14057;PDX;Portland, OR;512;507.0;-5.0;5.0;512.0;547.0;5.0;551;552.0;1.0;0;;0;N;39;45.0;35.0;1;116;;;;;;;;;
733320;2019-09-23;AS;AS;AS;740;AS;N283AK;740;12892;LAX;Los Angeles, CA;10821;BWI;Baltimore, MD;2225;2228.0;3.0;35.0;2303.0;622.0;4.0;640;626.0;-14.0;0;;0;N;315;298.0;259.0;1;2329;;;;;;;;;
780557;2019-11-01;AS;AS_CODESHARE;AS;2862;QX;N625QX;2862;14004;PAE;Everett, WA;12892;LAX;Los Angeles, CA;700;657.0;-3.0;13.0;710.0;924.0;11.0;940;935.0;-5.0;0;;0;N;160;158.0;134.0;1;984;;;;;;;;;
691500;2019-08-20;AS;AS;AS;143;AS;N508AS;143;14057;PDX;Portland, OR;10299;ANC;Anchorage, AK;2055;2105.0;10.0;14.0;2119.0;2335.0;5.0;2335;2340.0;5.0;0;;0;N;220;215.0;196.0;1;1542;;;;;;;;;
172644;2018-06-14;AS;AS_CODESHARE;AS;2272;QX;N453QX;2272;14747;SEA;Seattle, WA;11648;FCA;Kalispell, MT;2155;2207.0;12.0;12.0;2219.0;26.0;3.0;15;29.0;14.0;0;;0;N;80;82.0;67.0;1;379;;;;;;;;;
258030;2018-08-21;AS;AS;AS;374;AS;N583AS;374;14057;PDX;Portland, OR;14679;SAN;San Diego, CA;1705;1708.0;3.0;18.0;1726.0;1929.0;3.0;1928;1932.0;4.0;0;;0;N;143;144.0;123.0;1;933;;;;;;;;;
78774;2018-03-27;AS;AS_CODESHARE;AS;2184;QX;N423QX;2184;14747;SEA;Seattle, WA;14303;PUW;Pullman, WA;1725;1721.0;-4.0;6.0;1727.0;1811.0;2.0;1825;1813.0;-12.0;0;;0;N;60;52.0;44.0;1;250;;;;;;;;;
676808;2019-08-09;AS;AS_CODESHARE;AS;2743;QX;N446QX;2743;13486;MSO;Missoula, MT;14747;SEA;Seattle, WA;1055;1051.0;-4.0;9.0;1100.0;1121.0;5.0;1135;1126.0;-9.0;0;;0;N;100;95.0;81.0;1;389;;;;;;;;;
665759;2019-08-01;AS;AS_CODESHARE;AS;2285;QX;N641QX;2285;11648;FCA;Kalispell, MT;14747;SEA;Seattle, WA;1840;1844.0;4.0;18.0;1902.0;1904.0;4.0;1910;1908.0;-2.0;0;;0;N;90;84.0;62.0;1;379;;;;;;;;;
108231;2018-04-22;AS;AS_CODESHARE;AS;2091;QX;N429QX;2091;11470;EAT;Wenatchee, WA;14747;SEA;Seattle, WA;1138;1222.0;44.0;12.0;1234.0;1310.0;9.0;1222;1319.0;57.0;0;;0;N;44;57.0;36.0;1;99;0.0;0.0;57.0;0.0;0.0;;;;
98760;2018-04-13;AS;AS_CODESHARE;AS;2590;QX;N447QX;2590;14057;PDX;Portland, OR;11648;FCA;Kalispell, MT;1258;1251.0;-7.0;9.0;1300.0;1511.0;6.0;1537;1517.0;-20.0;0;;0;N;99;86.0;71.0;1;437;;;;;;;;;
403091;2018-12-25;AS;AS_CODESHARE;AS;2214;QX;N444QX;2214;13486;MSO;Missoula, MT;14057;PDX;Portland, OR;1840;1835.0;-5.0;21.0;1856.0;1919.0;4.0;1937;1923.0;-14.0;0;;0;N;117;108.0;83.0;1;418;;;;;;;;;
528246;2019-04-12;AS;AS;AS;65;AS;N613AS;65;14256;PSG;Petersburg, AK;12523;JNU;Juneau, AK;1155;1132.0;-23.0;17.0;1149.0;1214.0;4.0;1235;1218.0;-17.0;0;;0;N;40;46.0;25.0;1;123;;;;;;;;;
413016;2019-01-03;AS;AS;AS;582;AS;N248AK;582;14747;SEA;Seattle, WA;14262;PSP;Palm Springs, CA;1015;1005.0;-10.0;27.0;1032.0;1248.0;3.0;1301;1251.0;-10.0;0;;0;N;166;166.0;136.0;1;987;;;;;;;;;
426130;2019-01-14;AS;AS;AS;28;AS;N527AS;28;14747;SEA;Seattle, WA;13487;MSP;Minneapolis, MN;1845;1830.0;-15.0;15.0;1845.0;2342.0;4.0;2359;2346.0;-13.0;0;;0;N;194;196.0;177.0;1;1399;;;;;;;;;
97514;2018-04-12;AS;AS_CODESHARE;AS;2500;QX;N433QX;2500;14057;PDX;Portland, OR;14747;SEA;Seattle, WA;1030;1025.0;-5.0;12.0;1037.0;1118.0;8.0;1121;1126.0;5.0;0;;0;N;51;61.0;41.0;1;129;;;;;;;;;
144406;2018-05-22;AS;AS_CODESHARE;AS;2781;QX;N629QX;2781;13487;MSP;Minneapolis, MN;14679;SAN;San Diego, CA;1237;1230.0;-7.0;15.0;1245.0;1416.0;3.0;1447;1419.0;-28.0;0;;0;N;250;229.0;211.0;1;1532;;;;;;;;;
32078;2018-02-05;AS;AS;AS;490;AS;N607AS;490;14057;PDX;Portland, OR;10800;BUR;Burbank, CA;1538;1530.0;-8.0;13.0;1543.0;1726.0;3.0;1748;1729.0;-19.0;0;;0;N;130;119.0;103.0;1;817;;;;;;;;;
608236;2019-06-17;AS;AS;AS;717;AS;N274AK;717;14869;SLC;Salt Lake City, UT;14747;SEA;Seattle, WA;940;1001.0;21.0;21.0;1022.0;1105.0;14.0;1050;1119.0;29.0;0;;0;N;130;138.0;103.0;1;689;0.0;0.0;29.0;0.0;0.0;;;;
13487;2018-01-15;AS;AS;AS;580;AS;N551AS;580;14057;PDX;Portland, OR;14908;SNA;Santa Ana, CA;1200;1154.0;-6.0;17.0;1211.0;1413.0;5.0;1429;1418.0;-11.0;0;;0;N;149;144.0;122.0;1;859;;;;;;;;;
223515;2018-07-24;AS;AS_CODESHARE;AS;2778;QX;N627QX;2778;14747;SEA;Seattle, WA;13487;MSP;Minneapolis, MN;630;628.0;-2.0;12.0;640.0;1121.0;6.0;1151;1127.0;-24.0;0;;0;N;201;179.0;161.0;1;1399;;;;;;;;;
436062;2019-01-23;AS;AS;AS;1907;AS;N841VA;1907;12889;LAS;Las Vegas, NV;14771;SFO;San Francisco, CA;1500;1453.0;-7.0;11.0;1504.0;1615.0;10.0;1640;1625.0;-15.0;0;;0;N;100;92.0;71.0;1;414;;;;;;;;;
41130;2018-02-14;AS;AS_CODESHARE;AS;2410;QX;N440QX;2410;11603;EUG;Eugene, OR;14057;PDX;Portland, OR;2223;2206.0;-17.0;8.0;2214.0;2240.0;5.0;2301;2245.0;-16.0;0;;0;N;38;39.0;26.0;1;106;;;;;;;;;
451311;2019-02-05;AS;AS_CODESHARE;AS;3328;OO;N181SY;3328;14831;SJC;San Jose, CA;11259;DAL;Dallas, TX;1725;1719.0;-6.0;12.0;1731.0;2223.0;4.0;2255;2227.0;-28.0;0;;0;N;210;188.0;172.0;1;1450;;;;;;;;;
352428;2018-11-11;AS;AS;AS;401;AS;N402AS;401;12889;LAS;Las Vegas, NV;14747;SEA;Seattle, WA;610;559.0;-11.0;19.0;618.0;841.0;8.0;848;849.0;1.0;0;;0;N;158;170.0;143.0;1;867;;;;;;;;;
