Scheduled Departure (Hour);Scheduled Arrival (Hour);Departing Airport;Arriving Airport;Hourly Taxi_Out Duration (Median);Hourly Taxi_In Duration (Median)
6;9;GJT;DFW;12.0;14.0
6;9;GRB;DTW;17.0;12.0
6;9;GRR;MCO;21.0;11.0
6;9;GTF;MSP;12.0;25.0
6;9;HOU;ATL;10.5;10.5
6;9;HOU;FLL;11.5;7.0
6;9;HOU;MCO;11.0;7.5
6;9;HOU;MDW;10.0;7.0
6;9;HOU;TPA;9.0;4.0
6;9;HPN;MCO;10.0;8.5
6;9;HSV;DCA;12.0;12.0
6;9;HSV;DTW;12.5;9.5
6;9;HSV;ORD;19.0;18.0
6;9;IAD;DFW;23.0;42.0
6;9;IAD;LAX;12.0;9.0
6;9;IAD;MIA;19.5;7.0
6;9;IAD;SFO;13.5;7.0
6;9;IAH;ATL;15.5;13.5
6;9;IAH;LAX;16.0;18.0
6;9;IAH;MIA;19.0;14.0
6;9;IAH;MSP;20.0;9.0
6;9;IAH;ORD;12.0;9.0
6;9;IND;FLL;13.0;6.0
6;9;IND;JFK;43.0;4.0
6;9;IND;LAX;14.0;6.0
6;9;IND;MCO;16.5;8.5
6;9;IND;MIA;18.0;6.5
6;9;ISP;FLL;9.0;4.0
6;9;ISP;MCO;10.0;12.5
6;9;JAN;DCA;14.5;6.5
6;9;JAN;ORD;11.0;10.0
6;9;JAX;BOS;12.0;8.5
6;9;JAX;DTW;15.0;6.0
6;9;JAX;EWR;12.0;9.0
6;9;JAX;LGA;14.0;8.0
6;9;JFK;DFW;19.0;16.0
6;9;JFK;FLL;15.0;5.0
6;9;JFK;LAX;20.0;12.0
6;9;JFK;LGB;22.0;7.0
6;9;JFK;MCO;17.0;6.0
6;9;JFK;MIA;16.5;6.0
6;9;JFK;PBI;15.0;2.0
6;9;JFK;PHX;20.0;40.0
6;9;JFK;TPA;15.0;11.0
6;9;LAS;COS;25.0;7.0
6;9;LAS;DEN;10.0;5.0
6;9;LAS;PDX;10.0;2.0
6;9;LAX;DEN;15.0;12.0
6;9;LAX;EUG;13.0;5.0
6;9;LAX;MTJ;15.0;5.0
6;9;LAX;PHX;12.0;4.0
6;9;LAX;SEA;31.0;13.0
6;9;LAX;SLC;20.5;10.0
6;9;LGA;ATL;20.0;7.5
6;9;LGA;DAL;16.0;4.0
6;9;LGA;DFW;21.0;9.0
6;9;LGA;DTW;15.0;11.5
6;9;LGA;FLL;12.5;7.0
6;9;LGA;HOU;14.5;5.0
6;9;LGA;IAH;22.0;5.0
6;9;LGA;MCO;15.0;18.0
6;9;LGA;MIA;11.0;9.0
6;9;LGA;PBI;11.5;6.0
6;9;LGB;PHX;19.0;4.0
6;9;LGB;SLC;11.0;2.0
6;9;LIT;DTW;12.0;10.0
6;9;LNK;ATL;12.0;8.0
6;9;MCI;ATL;16.0;7.0
6;9;MCI;BWI;14.5;3.0
6;9;MCI;DTW;21.0;6.0
6;9;MCI;LGA;20.0;7.0
6;9;MCI;PHL;26.0;7.0
6;9;MCI;SEA;34.0;7.0
6;9;MCO;BUF;10.0;2.0
6;9;MCO;DTW;17.0;8.5
6;9;MCO;EWR;14.5;7.5
6;9;MCO;IND;43.0;4.0
6;9;MCO;JFK;16.0;10.0
6;9;MCO;LAX;20.5;10.0
6;9;MCO;LGA;16.5;9.0
6;9;MCO;MSP;14.0;4.5
6;9;MCO;ORD;24.0;15.0
6;9;MCO;PVD;8.0;4.0
6;9;MCO;SEA;17.0;13.0
6;9;MCO;SFO;13.0;7.0
6;9;MCO;SJU;13.5;4.5
6;9;MDT;DFW;15.0;25.0
6;9;MDW;ATL;30.5;8.0
6;9;MDW;BOS;10.0;8.0
6;9;MDW;DAL;11.5;4.0
6;9;MDW;EWR;12.0;10.0
6;9;MDW;HOU;12.0;6.0
6;9;MDW;LGA;11.0;7.0
6;9;MDW;MCO;8.5;5.5
6;9;MDW;OAK;8.0;4.0
6;9;MDW;PHL;13.0;11.0
6;9;MDW;TPA;16.0;5.0
6;9;MEM;BWI;8.0;4.0
6;9;MEM;DCA;16.5;8.5
6;9;MEM;DTW;11.0;8.0
6;9;MEM;LGA;20.0;8.0
6;9;MEM;MIA;13.0;9.0
6;9;MEM;MSP;9.0;5.0
6;9;MEM;PHL;13.5;6.0
6;9;MEM;TPA;9.0;4.0
6;9;MFR;DEN;26.0;5.0
6;9;MHT;MCO;21.5;6.0
6;9;MIA;AUS;27.5;4.5
6;9;MIA;BOS;11.0;10.0
6;9;MIA;DCA;14.0;6.0
6;9;MIA;DTW;15.0;6.0
6;9;MIA;EWR;18.0;9.0
6;9;MIA;JFK;19.0;8.5
6;9;MIA;LGA;17.5;12.5
6;9;MIA;ORD;24.0;21.0
6;9;MIA;PHL;17.0;4.0
6;9;MIA;SJU;20.0;5.0
6;9;MKE;ATL;16.0;5.0
6;9;MKE;BWI;8.0;3.5
6;9;MKE;CLT;24.0;24.0
6;9;MKE;DFW;15.0;15.0
6;9;MKE;DTW;12.0;8.0
6;9;MKE;EWR;14.0;12.5
6;9;MKE;LGA;14.0;8.0
6;9;MKE;MCO;13.0;5.0
6;9;MKE;PHL;35.0;8.0
6;9;MLI;DTW;30.0;8.0
6;9;MSN;ATL;17.0;9.5
6;9;MSN;DFW;15.0;7.0
6;9;MSN;DTW;9.0;13.0
6;9;MSN;EWR;14.0;11.5
6;9;MSN;LGA;16.0;10.0
6;9;MSN;PHL;14.5;7.5
6;9;MSP;ATL;39.0;6.5
6;9;MSP;BWI;11.0;4.0
6;9;MSP;DFW;15.0;12.0
6;9;MSP;DTW;18.5;8.5
6;9;MSP;EWR;21.5;19.5
6;9;MSP;GRR;24.0;5.0
6;9;MSP;IND;14.0;6.0
6;9;MSP;LAX;28.0;12.0
6;9;MSP;PHL;14.0;4.0
6;9;MSP;PHX;29.0;5.0
6;9;MSP;SFO;23.5;5.5
6;9;MSP;SLC;21.0;13.0
6;9;MSY;ATL;19.0;14.0
6;9;MSY;EWR;11.0;8.0
6;9;MSY;LAX;10.0;7.0
6;9;MSY;MDW;12.0;4.0
6;9;MSY;MIA;13.0;14.0
6;9;MSY;ORD;12.5;11.0
6;9;MSY;PHL;14.5;4.0
6;9;MSY;SFO;10.0;8.0
6;9;OAK;ABQ;16.5;4.0
6;9;OAK;DEN;14.0;5.0
6;9;OAK;KOA;17.0;4.0
6;9;OAK;SLC;20.0;7.0
6;9;OKC;ATL;10.0;10.0
6;9;OKC;DTW;41.0;12.0
6;9;OKC;MSP;14.0;13.0
6;9;OMA;DTW;19.0;10.0
6;9;OMA;IAH;89.0;8.0
6;9;OMA;PHL;12.0;9.0
6;9;ONT;DEN;11.0;5.5
6;9;ORD;ALB;17.0;2.0
6;9;ORD;ATL;13.5;5.0
6;9;ORD;AUS;13.0;3.0
6;9;ORD;AVL;24.5;4.0
6;9;ORD;BDL;14.5;4.5
6;9;ORD;BOS;14.0;9.0
6;9;ORD;BTV;20.0;5.0
6;9;ORD;BWI;16.0;4.0
6;9;ORD;CLT;20.5;7.5
6;9;ORD;CVG;17.0;4.0
6;9;ORD;DCA;14.0;4.5
6;9;ORD;DFW;14.0;20.0
6;9;ORD;DTW;18.0;7.0
6;9;ORD;EWR;16.0;9.5
6;9;ORD;GSP;19.0;5.0
6;9;ORD;HRL;10.0;5.0
6;9;ORD;IAD;13.0;6.0
6;9;ORD;JFK;24.0;10.0
6;9;ORD;LAX;17.5;18.0
6;9;ORD;LGA;14.0;8.0
6;9;ORD;MCO;16.0;5.5
6;9;ORD;ORF;16.0;3.0
6;9;ORD;PVD;24.0;5.0
6;9;ORD;RDU;13.0;4.5
6;9;ORD;RIC;25.5;6.5
6;9;ORD;ROC;18.0;7.0
6;9;ORD;SAV;21.0;6.0
6;9;ORD;SDF;20.5;11.0
6;9;ORD;SFO;16.0;7.0
6;9;ORD;SYR;20.0;5.0
6;9;ORD;TTN;13.0;6.0
6;9;ORF;DFW;16.5;13.5
6;9;ORF;MIA;14.5;8.0
6;9;PAE;DEN;18.0;8.0
6;9;PBI;EWR;10.0;7.0
6;9;PBI;JFK;12.0;10.0
6;9;PBI;ORD;12.0;22.0
6;9;PBI;PHL;10.0;9.0
6;9;PDX;BOI;9.5;3.5
6;9;PDX;BZN;13.0;5.0
6;9;PDX;DEN;13.0;7.0
6;9;PDX;LAX;14.0;15.0
6;9;PDX;PHX;11.5;5.5
6;9;PDX;SAN;15.0;3.0
6;9;PGD;FNT;16.0;5.0
6;9;PGD;MDT;10.0;7.0
6;9;PGD;PSM;8.0;4.0
6;9;PGD;PVD;8.0;5.0
6;9;PGD;TOL;10.0;7.0
6;9;PHL;ATL;12.0;9.0
6;9;PHL;DEN;11.0;4.0
6;9;PHL;DFW;28.0;14.0
6;9;PHL;FLL;16.5;6.5
6;9;PHL;LAX;17.0;16.0
6;9;PHL;MIA;21.0;6.0
6;9;PHL;PDX;14.0;10.0
6;9;PHL;PHX;15.5;26.5
6;9;PHL;SFO;13.0;4.5
6;9;PHL;TPA;12.0;4.0
6;9;PHX;COS;18.0;9.0
6;9;PHX;DAL;12.0;3.0
6;9;PHX;DEN;11.0;4.0
6;9;PHX;DFW;16.0;8.0
6;9;PHX;HOU;9.0;3.0
6;9;PHX;SEA;11.0;12.0
6;9;PHX;STL;10.0;2.0
6;9;PIA;ATL;20.5;8.0
6;9;PIA;CLT;17.0;22.0
6;9;PIA;DFW;22.0;14.5
6;9;PIA;DTW;22.0;8.5
6;9;PIE;ALB;9.0;5.0
6;9;PIE;FNT;9.0;7.0
6;9;PIE;SBN;8.0;6.0
6;9;PIE;SWF;10.0;6.0
6;9;PIT;FLL;14.0;4.0
6;9;PIT;LAX;11.0;11.0
6;9;PIT;MIA;16.5;5.5
6;9;PNS;DCA;7.0;8.0
6;9;PNS;MIA;16.0;11.0
6;9;PNS;PHL;15.0;4.5
6;9;PSC;SLC;30.0;11.0
6;9;PSP;DEN;15.0;9.0
6;9;PSP;SEA;19.0;7.0
6;9;PVD;ATL;30.0;6.0
6;9;PVD;FLL;11.0;5.0
6;9;PVD;MCO;11.0;12.0
6;9;PVD;TPA;8.0;5.0
6;9;PWM;ATL;21.0;7.0
6;9;PWM;DTW;23.0;13.0
6;9;RAP;DFW;24.0;11.0
6;9;RAP;MSP;12.0;4.0
6;9;RAP;ORD;12.0;26.0
6;9;RDM;SLC;7.5;9.0
6;9;RDU;LAX;10.0;11.0
6;9;RDU;SEA;19.0;13.0
6;9;RDU;SFO;20.0;3.0
6;9;RIC;FLL;19.0;6.0
6;9;RIC;MIA;17.0;6.0
6;9;RNO;DEN;24.0;4.0
6;9;RNO;PHX;16.5;6.0
6;9;ROW;DFW;11.0;10.0
6;9;RST;ATL;21.5;5.0
6;9;RSW;BOS;11.0;5.0
6;9;RSW;BWI;9.0;5.0
6;9;RSW;EWR;14.5;13.0
6;9;RSW;GRR;15.0;15.0
6;9;RSW;PHL;10.0;2.0
6;9;SAF;DFW;20.5;8.0
6;9;SAN;DEN;16.5;8.5
6;9;SAN;PDX;19.5;5.0
6;9;SAN;PHX;26.5;4.0
6;9;SAN;SEA;23.0;6.0
6;9;SAN;SLC;23.5;7.5
6;9;SAT;ATL;11.0;10.0
6;9;SAT;BNA;6.0;4.0
6;9;SAT;MSP;10.5;15.0
6;9;SAT;ORD;20.0;17.0
6;9;SAT;SFO;15.0;6.0
6;9;SBN;DFW;28.0;8.0
6;9;SBP;PHX;17.0;4.0
6;9;SDF;MIA;19.0;7.0
6;9;SEA;BOI;13.5;4.5
6;9;SEA;DEN;16.0;7.0
6;9;SEA;FAI;20.0;3.5
6;9;SEA;LAX;21.5;13.0
6;9;SEA;LGB;16.0;4.5
6;9;SEA;ONT;14.0;4.0
6;9;SEA;PHX;19.5;6.0
6;9;SEA;SLC;12.5;6.0
6;9;SFB;ABE;13.0;5.0
6;9;SFB;BGR;12.0;5.0
6;9;SFB;FSD;11.0;9.0
6;9;SFB;PSM;12.0;5.0
6;9;SFB;TOL;11.0;4.0
6;9;SFO;DEN;22.0;7.0
6;9;SFO;PHX;13.0;4.0
6;9;SFO;SEA;17.0;9.0
6;9;SFO;SLC;16.0;30.0
6;9;SGF;ATL;26.5;8.0
6;9;SJC;PHX;13.5;4.0
6;9;SJC;SEA;11.0;10.0
6;9;SJC;SLC;20.0;4.0
6;9;SJU;FLL;11.0;6.0
6;9;SJU;JFK;12.0;9.0
6;9;SJU;MCO;13.0;7.0
6;9;SJU;MIA;13.0;9.0
6;9;SJU;PHL;15.0;10.0
6;9;SLC;DAL;8.0;4.0
6;9;SLC;MSP;13.0;3.0
6;9;SMF;DEN;11.0;7.0
6;9;SMF;PHX;11.0;7.0
6;9;SMF;SEA;13.0;8.0
6;9;SNA;PHX;24.0;8.0
6;9;SNA;SEA;25.0;9.0
6;9;STL;DCA;15.0;7.0
6;9;STL;DTW;10.0;8.0
6;9;STL;EWR;15.0;15.0
6;9;STL;IAH;29.0;14.0
6;9;STL;LGA;17.5;15.0
6;9;STL;MCO;9.5;8.0
6;9;STL;PHL;14.5;9.0
6;9;STL;PHX;10.0;6.0
6;9;STL;TPA;10.0;5.0
6;9;SYR;MCO;11.5;9.5
6;9;TPA;ALB;16.0;4.0
6;9;TPA;DCA;10.0;8.0
6;9;TPA;DTW;11.0;7.0
6;9;TPA;JFK;12.0;9.0
6;9;TPA;ORD;12.0;34.0
6;9;TPA;PHL;12.5;6.5
6;9;TPA;SJU;12.0;5.0
6;9;TTN;ATL;26.0;9.0
6;9;TTN;MIA;34.0;7.0
6;9;TTN;PBI;20.0;7.0
6;9;TTN;RSW;11.0;18.0
6;9;TTN;TPA;26.5;5.5
6;9;TUL;ATL;28.0;6.0
6;9;TUL;DTW;21.5;11.0
6;9;TUS;DEN;8.5;5.5
6;9;VPS;CLE;10.0;4.0
6;9;VPS;CLT;12.0;23.5
6;9;XNA;ATL;8.0;7.0
6;10;ABQ;ORD;12.0;12.0
6;10;ACV;DEN;12.5;9.5
6;10;ALB;FLL;9.0;7.0
6;10;ANC;PDX;17.0;13.0
6;10;ANC;SEA;11.0;12.0
6;10;AUS;ATL;10.0;11.0
6;10;AUS;BOS;16.0;5.0
6;10;AUS;BWI;13.0;5.0
6;10;AUS;DTW;11.0;7.5
6;10;AUS;EWR;15.0;12.0
6;10;AUS;JFK;14.0;4.5
6;10;AUS;MCO;14.0;11.0
6;10;AUS;RDU;10.0;7.0
6;10;AZA;CID;9.5;5.0
6;10;AZA;FSD;12.0;7.0
6;10;AZA;RFD;11.0;4.0
6;10;BDL;DFW;13.0;17.0
6;10;BDL;LAX;23.5;18.0
6;10;BFL;DEN;16.0;11.0
6;10;BIL;ORD;13.5;5.0
6;10;BNA;BOS;15.0;10.0
6;10;BNA;EWR;15.0;9.0
6;10;BNA;LGA;12.0;4.0
6;10;BOI;MSP;17.0;3.0
6;10;BOS;DFW;15.0;6.0
6;10;BOS;FLL;14.0;7.0
6;10;BOS;HOU;14.0;5.0
6;10;BOS;LAX;17.0;20.5
6;10;BOS;MIA;19.5;12.5
6;10;BOS;PHX;27.0;6.0
6;10;BOS;RSW;13.0;19.0
6;10;BOS;SEA;18.0;15.5
6;10;BOS;SFO;22.0;6.5
6;10;BOS;SJU;16.0;4.0
6;10;BOS;SLC;13.0;16.0
6;10;BOS;TPA;11.0;5.0
6;10;BWI;PHX;15.0;28.0
6;10;BZN;ORD;16.5;15.0
6;10;COS;ATL;13.0;4.0
6;10;COS;ORD;15.5;11.5
6;10;DAL;BWI;15.0;4.0
6;10;DAL;DCA;12.0;3.0
6;10;DAL;FLL;9.0;12.0
6;10;DAL;LGA;18.5;4.5
6;10;DEN;ATL;17.0;10.0
6;10;DEN;GRR;20.0;8.0
6;10;DEN;HOU;21.0;5.0
6;10;DEN;IND;36.0;11.0
6;10;DEN;MDW;11.0;4.0
6;10;DEN;MSY;17.0;5.0
6;10;DEN;ORD;16.0;14.0
6;10;DFW;CMH;12.0;4.0
6;10;DFW;DCA;16.0;5.0
6;10;DFW;EWR;15.0;8.0
6;10;DFW;IAD;18.0;5.0
6;10;DFW;MIA;11.0;7.0
6;10;DFW;PHL;13.0;7.0
6;10;DFW;PIT;14.0;7.0
6;10;DFW;RDU;26.0;4.0
6;10;DFW;RIC;24.0;8.0
6;10;DFW;SDF;15.0;4.0
6;10;DSM;CLT;15.0;16.0
6;10;DSM;EWR;19.0;9.0
6;10;ELP;ATL;11.0;6.0
6;10;ELP;ORD;15.0;15.0
6;10;EUG;DEN;13.5;8.5
6;10;FAI;SEA;20.5;9.0
6;10;FAT;DEN;15.0;14.5
6;10;FLL;PBG;15.5;6.0
6;10;FLL;SJU;14.0;7.0
6;10;FLL;SLC;14.0;9.5
6;10;GEG;DEN;113.0;7.0
6;10;HOU;BWI;15.0;4.0
6;10;HOU;LGA;9.0;14.0
6;10;IAH;CLT;13.0;10.0
6;10;IAH;DCA;17.0;3.0
6;10;IAH;EWR;16.0;8.0
6;10;IAH;LGA;17.0;30.0
6;10;IAH;PHL;15.0;9.0
6;10;ISP;RSW;13.0;5.0
6;10;JFK;LAX;15.0;8.0
6;10;JFK;MIA;17.0;5.0
6;10;JFK;PHX;14.0;4.0
6;10;JFK;RSW;16.0;38.0
6;10;JFK;SFO;21.0;6.0
6;10;JFK;SJU;40.0;7.0
6;10;JFK;SLC;18.0;11.0
6;10;LAS;AUS;12.0;4.0
6;10;LAS;BIS;16.0;6.0
6;10;LAS;DAL;9.0;3.0
6;10;LAS;DFW;17.0;8.0
6;10;LAS;GRI;23.0;5.0
6;10;LAS;IAH;14.0;12.0
6;10;LAX;DEN;19.0;6.0
6;10;LGA;DFW;57.0;11.0
6;10;LGA;MIA;20.5;9.0
6;10;MCI;BOS;19.0;8.0
6;10;MCI;BWI;9.0;3.0
6;10;MCI;EWR;12.0;9.0
6;10;MCI;FLL;8.0;4.0
6;10;MCI;MIA;17.5;6.5
6;10;MCI;PHL;11.0;6.0
6;10;MCI;TPA;10.0;4.0
6;10;MCO;SJU;8.0;3.0
6;10;MDW;FLL;12.0;4.0
6;10;MEM;EWR;20.0;14.0
6;10;MFR;DEN;18.0;8.0
6;10;MHT;TPA;9.0;3.0
6;10;MIA;BOS;16.5;11.5
6;10;MIA;DTW;14.0;10.0
6;10;MIA;PHX;18.0;7.0
6;10;MKE;CLT;26.0;34.0
6;10;MKE;LGA;18.5;7.0
6;10;MKE;MCO;11.0;7.0
6;10;MKE;PHL;13.0;7.0
6;10;MKE;RSW;13.0;6.0
6;10;MKE;TPA;16.0;4.0
6;10;MRY;DEN;15.0;9.0
6;10;MSP;ATL;11.0;8.0
6;10;MSP;BOS;16.0;9.0
6;10;MSP;BWI;13.0;2.5
6;10;MSP;CLT;14.0;11.0
6;10;MSP;JFK;15.0;7.5
6;10;MSP;LGA;26.0;9.0
6;10;MSP;MCO;13.0;9.0
6;10;MSP;MIA;19.5;4.5
6;10;MSY;BWI;9.5;2.5
6;10;MSY;LGA;11.0;11.0
6;10;OAK;KOA;17.5;4.5
6;10;OAK;LIH;9.0;5.0
6;10;OKC;CLT;14.0;23.0
6;10;OKC;DCA;15.0;12.0
6;10;OKC;EWR;11.0;6.0
6;10;OMA;CLT;17.0;30.0
6;10;OMA;EWR;13.0;6.5
6;10;OMA;LGA;19.5;8.0
6;10;ORD;BDL;25.0;6.5
6;10;ORD;FLL;16.0;7.0
6;10;ORD;JAX;23.0;5.0
6;10;ORD;JFK;10.0;10.0
6;10;ORD;MIA;17.0;5.0
6;10;ORD;ORF;17.0;4.0
6;10;ORD;RIC;28.0;8.0
6;10;PHL;PHX;24.5;12.5
6;10;PHL;SJU;22.0;6.0
6;10;PHX;DAL;12.0;5.0
6;10;PHX;IAH;17.0;3.0
6;10;PHX;MCI;13.0;5.0
6;10;PHX;MDW;12.0;6.0
6;10;PHX;MSP;12.5;4.0
6;10;PHX;ORD;19.0;16.0
6;10;PIE;BGR;12.0;6.0
6;10;PSP;DEN;29.0;13.0
6;10;PVD;RSW;10.0;13.0
6;10;RDM;DEN;15.5;10.5
6;10;RNO;DEN;16.0;10.0
6;10;SAN;DEN;19.0;7.0
6;10;SAN;OKC;22.0;6.0
6;10;SAT;BWI;10.5;4.0
6;10;SAT;CLT;12.5;16.0
6;10;SAT;EWR;13.0;8.0
6;10;SAT;MCO;14.0;5.0
6;10;SBA;DEN;16.5;9.0
6;10;SBP;DEN;24.5;8.0
6;10;SEA;DEN;16.0;7.0
6;10;SFO;KOA;17.0;4.0
6;10;SHV;CLT;10.0;38.0
6;10;SJC;DEN;13.0;7.0
6;10;SJU;BWI;8.0;2.0
6;10;SJU;IAH;10.0;16.5
6;10;SLC;ORD;16.0;18.0
6;10;SNA;DEN;20.0;5.0
6;10;STL;FLL;9.0;8.0
6;10;STL;LGA;16.5;11.0
6;10;STL;TPA;10.0;4.0
6;10;TUS;ORD;11.0;16.5
6;11;ABQ;ATL;14.0;9.0
6;11;ANC;SEA;12.0;7.5
6;11;AUS;BOS;10.0;7.0
6;11;AUS;EWR;12.5;4.0
6;11;AZA;ATW;15.0;4.0
6;11;AZA;CID;11.0;10.0
6;11;AZA;FAR;7.0;5.0
6;11;AZA;MOT;11.0;7.0
6;11;BFL;DFW;16.0;8.0
6;11;BOI;IAH;14.0;6.5
6;11;COS;ATL;15.0;5.0
6;11;DEN;ALB;13.0;4.0
6;11;DEN;ATL;14.5;9.0
6;11;DEN;BOS;12.0;7.0
6;11;DEN;BUF;23.0;22.0
6;11;DEN;BWI;21.0;5.0
6;11;DEN;CLT;19.0;8.5
6;11;DEN;CVG;11.0;7.0
6;11;DEN;DTW;17.0;6.0
6;11;DEN;EWR;21.0;8.0
6;11;DEN;IAD;14.5;4.5
6;11;DEN;MCO;20.0;7.0
6;11;DEN;MDT;13.0;8.0
6;11;DEN;PHL;12.5;8.5
6;11;DEN;PIT;21.0;7.0
6;11;DEN;RDU;24.0;6.0
6;11;DEN;SYR;19.0;7.0
6;11;DEN;TPA;26.0;3.0
6;11;DFW;BOS;22.0;6.0
6;11;DFW;BWI;18.0;6.0
6;11;DFW;DCA;20.0;11.0
6;11;DFW;LGA;13.0;6.5
6;11;ELP;ATL;11.0;8.0
6;11;ELP;ORD;20.0;12.5
6;11;FAT;DFW;13.0;10.0
6;11;GEG;DFW;15.0;6.0
6;11;HOU;BOS;8.0;5.5
6;11;IAH;LGA;16.5;6.5
6;11;LAS;AUS;13.0;8.0
6;11;LAS;BNA;13.0;4.0
6;11;LAS;DAL;10.0;4.0
6;11;LAS;DFW;13.5;12.0
6;11;LAS;HOU;11.0;2.0
6;11;LAS;IAH;12.0;4.0
6;11;LAS;MCI;11.0;4.0
6;11;LAS;MDW;10.0;3.0
6;11;LAS;MSP;15.0;4.0
6;11;LAS;OMA;11.0;7.0
6;11;LAS;ORD;21.0;10.0
6;11;LAS;SAT;7.0;3.0
6;11;LAS;STL;8.0;4.0
6;11;LAX;DAL;16.0;2.0
6;11;LAX;DFW;13.5;10.5
6;11;LAX;HOU;15.0;4.0
6;11;LAX;IAH;19.5;6.5
6;11;LAX;MCI;19.5;7.0
6;11;LAX;MSP;11.0;5.0
6;11;LAX;OKC;13.0;4.0
6;11;LAX;TUL;15.0;7.0
6;11;MKE;MIA;14.0;8.0
6;11;MSP;MIA;33.0;5.0
6;11;ONT;DAL;17.0;2.0
6;11;ONT;DFW;16.0;9.5
6;11;PDX;DAL;21.0;4.0
6;11;PDX;MSP;13.0;4.0
6;11;PHL;SJU;17.0;8.0
6;11;PHX;ATL;13.0;5.0
6;11;PHX;DAL;6.0;3.0
6;11;PHX;DFW;14.0;11.0
6;11;PHX;IAH;11.0;5.0
6;11;PHX;MSP;39.0;15.0
6;11;PSC;MSP;16.0;6.0
6;11;PSP;DFW;12.0;13.0
6;11;RNO;DFW;10.0;10.5
6;11;RNO;MDW;10.0;3.0
6;11;SAN;AUS;15.0;3.0
6;11;SAN;DFW;27.0;14.0
6;11;SAN;KOA;19.0;4.0
6;11;SAN;MCI;31.0;4.0
6;11;SAN;MSP;34.0;2.0
6;11;SAT;EWR;14.0;10.0
6;11;SEA;DFW;23.0;13.0
6;11;SEA;MSP;12.0;6.0
6;11;SEA;OMA;14.0;4.5
6;11;SFO;DAL;31.0;3.0
6;11;SFO;DFW;18.5;12.0
6;11;SFO;MSP;20.0;4.0
6;11;SJC;DFW;26.0;10.0
6;11;SMF;AUS;19.0;3.0
6;11;SMF;DFW;13.0;15.0
6;11;SMF;MDW;7.5;3.0
6;11;SMF;MSP;19.0;5.0
6;11;SNA;DAL;20.0;4.0
6;11;SNA;DFW;26.0;11.0
6;11;TUS;IAH;12.0;8.0
6;11;XNA;LGA;16.0;9.0
6;12;AZA;GRR;14.0;8.0
6;12;DEN;BOS;18.0;10.0
6;12;DEN;CLT;25.0;16.0
6;12;DEN;JFK;20.5;7.0
6;12;DEN;LGA;11.0;6.0
6;12;DEN;MCO;12.0;7.0
6;12;DEN;PWM;20.0;7.0
6;12;LAS;ATL;12.0;7.0
6;12;LAS;BNA;11.5;6.0
6;12;LAS;DTW;15.0;8.0
6;12;LAS;MKE;19.0;4.5
6;12;LAS;MSN;15.0;5.0
6;12;LAS;MSY;21.0;3.0
6;12;LAS;ORD;19.0;13.0
6;12;LAX;BNA;10.0;3.0
6;12;LAX;MDW;16.0;4.5
6;12;LAX;MSP;10.0;3.0
6;12;LAX;MSY;8.0;5.0
6;12;LAX;ORD;17.0;16.0
6;12;OAK;AUS;12.0;4.0
6;12;OAK;DAL;12.0;23.0
6;12;OAK;HOU;14.0;3.0
6;12;OAK;MDW;17.0;4.0
6;12;ONT;MDW;9.0;3.5
6;12;PDX;MDW;14.5;4.0
6;12;PDX;MSP;10.5;3.5
6;12;PDX;ORD;30.0;18.0
6;12;PHX;ATL;10.5;6.0
6;12;PHX;DTW;12.0;9.0
6;12;PHX;MSP;13.0;5.0
6;12;SAN;DFW;26.0;9.0
6;12;SAN;MDW;22.0;7.5
6;12;SAN;MSP;31.0;6.0
6;12;SAN;MSY;16.0;9.0
6;12;SAN;ORD;21.0;12.0
6;12;SEA;DFW;19.0;9.5
6;12;SEA;MDW;15.0;5.0
6;12;SEA;MSP;15.5;5.0
6;12;SEA;ORD;19.0;13.0
6;12;SFO;DAL;26.0;5.0
6;12;SFO;IAH;15.0;5.0
6;12;SFO;MDW;20.5;4.5
6;12;SFO;MSP;17.0;7.0
6;12;SFO;ORD;32.0;15.0
6;12;SJC;AUS;20.0;5.0
6;12;SJC;DAL;16.0;9.0
6;12;SJC;MSP;18.5;11.0
6;12;SJC;STL;10.0;8.0
6;12;SMF;DFW;13.0;7.0
6;12;SMF;MDW;7.0;4.5
6;12;SMF;MSP;15.0;3.0
6;12;SNA;MSP;23.0;4.0
6;12;SNA;ORD;30.0;9.0
6;12;TUS;ATL;11.0;8.0
6;13;AZA;SBN;23.0;5.0
6;13;LAS;ATL;13.5;8.5
6;13;LAS;BWI;14.0;4.0
6;13;LAS;CLT;20.5;10.5
6;13;LAS;EWR;15.5;5.0
6;13;LAS;GSP;22.0;8.0
6;13;LAS;IAD;19.0;7.0
6;13;LAS;JFK;16.0;9.0
6;13;LAX;ATL;8.5;11.0
6;13;LAX;CLT;16.0;10.0
6;13;PDX;ATL;16.0;5.0
6;13;PDX;ORD;14.0;15.0
6;13;PHX;DTW;11.0;9.0
6;13;PHX;EWR;17.0;5.0
6;13;PHX;FLL;9.5;10.0
6;13;PHX;JFK;17.0;12.0
6;13;PHX;PHL;18.0;14.0
6;13;SAN;ATL;25.0;6.0
6;13;SAN;CLT;18.0;18.0
6;13;SEA;ATL;17.0;8.0
6;13;SEA;DTW;14.0;5.0
6;13;SEA;IAH;18.0;12.0
6;13;SEA;ORD;21.0;15.0
6;13;SFO;ATL;17.5;6.0
6;13;SJC;ATL;19.0;16.0
