Scheduled Departure (Hour);Scheduled Arrival (Hour);Airline;Departing Airport;Arriving Airport;Hourly Arrival Delay(Median)
5;7;DL;DHN;ATL;-6.0
5;7;DL;DTW;ATL;-15.0
5;7;DL;EKO;SLC;-2.0
5;7;DL;EWN;ATL;-14.0
5;7;DL;EWR;DTW;-2.0
5;7;DL;GRR;ATL;-9.0
5;7;DL;HPN;DTW;-10.5
5;7;DL;HSV;ATL;-18.0
5;7;DL;ITH;DTW;15.0
5;7;DL;LWS;SLC;-18.5
5;7;DL;MEM;ATL;-16.0
5;7;DL;MGM;ATL;-11.0
5;7;DL;MKE;DTW;30.0
5;7;DL;MSY;ATL;-10.5
5;7;DL;OAJ;ATL;-11.0
5;7;DL;ORD;CVG;27.0
5;7;DL;ORF;ATL;-10.5
5;7;DL;PBI;ATL;-5.0
5;7;DL;PHF;ATL;-14.0
5;7;DL;PHL;DTW;-4.0
5;7;DL;PIT;JFK;288.0
5;7;DL;PNS;ATL;-5.0
5;7;DL;PSC;SEA;-14.0
5;7;DL;PVD;DTW;-7.5
5;7;DL;PWM;DTW;-13.5
5;7;DL;PWM;JFK;-31.0
5;7;DL;RDM;SEA;-10.0
5;7;DL;RDU;ATL;-9.0
5;7;DL;RIC;ATL;-5.5
5;7;DL;RIC;DTW;-8.0
5;7;DL;ROC;JFK;-17.5
5;7;DL;RSW;ATL;-17.5
5;7;DL;SAT;SLC;-18.0
5;7;DL;SRQ;ATL;-9.0
5;7;DL;SYR;JFK;-17.0
5;7;DL;SYR;LGA;-16.0
5;7;DL;TPA;ATL;-2.0
5;7;F9;CVG;PHL;-18.0
5;7;F9;DFW;DEN;-25.0
5;7;F9;IAH;DEN;55.0
5;7;F9;MKE;DEN;-32.0
5;7;F9;MSP;DEN;-2.0
5;7;F9;ORD;DEN;18.0
5;7;F9;RDU;PHL;-25.0
5;7;F9;TTN;DTW;-16.0
5;7;NK;BOS;MYR;-11.0
5;7;UA;ABE;ORD;10.0
5;7;UA;ABQ;DEN;-3.0
5;7;UA;ALB;IAD;-1.0
5;7;UA;ATL;IAD;-11.0
5;7;UA;ATW;ORD;28.0
5;7;UA;AUS;DEN;-4.0
5;7;UA;AVL;IAD;-29.0
5;7;UA;AVL;ORD;19.0
5;7;UA;AVP;ORD;-18.0
5;7;UA;BDL;IAD;-18.0
5;7;UA;BGR;EWR;29.0
5;7;UA;BIL;DEN;-9.0
5;7;UA;BOS;IAD;-5.0
5;7;UA;BTV;IAD;-12.0
5;7;UA;CAK;EWR;-7.0
5;7;UA;CID;DEN;-1.0
5;7;UA;CLE;EWR;-16.0
5;7;UA;CLE;LGA;-27.0
5;7;UA;CMH;EWR;-2.5
5;7;UA;COD;DEN;-14.0
5;7;UA;COU;DEN;-19.0
5;7;UA;CWA;ORD;-7.0
5;7;UA;DCA;EWR;-25.0
5;7;UA;DEN;SFO;-8.5
5;7;UA;DRO;DEN;-3.0
5;7;UA;EAU;ORD;-3.0
5;7;UA;EUG;SFO;-9.0
5;7;UA;FAR;DEN;6.5
5;7;UA;GCC;DEN;1.5
5;7;UA;GRB;ORD;17.0
5;7;UA;GSP;EWR;-2.0
5;7;UA;IDA;DEN;-7.5
5;7;UA;IND;EWR;-19.0
5;7;UA;IND;IAD;-3.0
5;7;UA;LAS;SFO;2.0
5;7;UA;LGA;IAD;-5.0
5;7;UA;LGA;ORD;-6.0
5;7;UA;LNK;ORD;-11.0
5;7;UA;MEM;ORD;-20.0
5;7;UA;MHT;IAD;-13.5
5;7;UA;MSP;DEN;-8.0
5;7;UA;OMA;SFO;-14.0
5;7;UA;ORD;DEN;-1.0
5;7;UA;PHX;SFO;-1.5
5;7;UA;PSC;SFO;-4.0
5;7;UA;PWM;IAD;2.0
5;7;UA;RAP;DEN;-5.5
5;7;UA;RDU;ORD;-23.0
5;7;UA;RIC;EWR;-12.0
5;7;UA;RST;ORD;-29.0
5;7;UA;SBA;SFO;0.0
5;7;UA;SBP;LAX;-12.0
5;7;UA;SDF;EWR;-21.0
5;7;UA;SEA;SFO;-15.5
5;7;UA;SPI;ORD;-19.5
5;7;UA;STL;DEN;-2.0
5;7;WN;ABQ;DAL;-12.0
5;7;WN;ALB;BWI;-9.0
5;7;WN;AMA;DAL;-19.0
5;7;WN;ATL;LGA;-11.0
5;7;WN;AUS;PHX;-21.0
5;7;WN;AUS;STL;-11.0
5;7;WN;BDL;BWI;19.0
5;7;WN;BHM;HOU;-10.0
5;7;WN;BNA;ATL;-19.5
5;7;WN;BNA;DEN;3.0
5;7;WN;BNA;HOU;81.0
5;7;WN;BNA;LAS;-13.0
5;7;WN;BNA;PHX;4.0
5;7;WN;BOS;BNA;-32.0
5;7;WN;BOS;BWI;-5.0
5;7;WN;BOS;MDW;-2.0
5;7;WN;BUF;MCO;-3.0
5;7;WN;CLT;HOU;-19.0
5;7;WN;CMH;BWI;-20.0
5;7;WN;CMH;DEN;-18.0
5;7;WN;CMH;LAS;-5.0
5;7;WN;CMH;MCO;-5.0
5;7;WN;CVG;BWI;-5.0
5;7;WN;DEN;LAX;-13.0
5;7;WN;DTW;BWI;2.0
5;7;WN;DTW;DEN;-16.0
5;7;WN;ELP;AUS;-20.0
5;7;WN;EWR;MDW;0.0
5;7;WN;EWR;STL;-32.0
5;7;WN;FLL;ATL;17.5
5;7;WN;FLL;BWI;-9.0
5;7;WN;FLL;PHX;-29.0
5;7;WN;GEG;BOI;-21.0
5;7;WN;GEG;OAK;-9.0
5;7;WN;HOU;ATL;2.5
5;7;WN;HOU;DEN;2.0
5;7;WN;HOU;LAS;-1.0
5;7;WN;HOU;STL;9.0
5;7;WN;IAD;DEN;-13.0
5;7;WN;IND;EWR;-10.0
5;7;WN;IND;MCO;-9.0
5;7;WN;IND;RSW;-10.0
5;7;WN;ISP;MCO;-17.0
5;7;WN;LAS;LAX;-14.0
5;7;WN;LAS;SFO;-11.0
5;7;WN;LAS;SJC;0.0
5;7;WN;LAX;LAS;-4.5
5;7;WN;LAX;SJC;0.5
5;7;WN;LBB;DAL;-8.0
5;7;WN;LIT;PHX;38.0
5;7;WN;MCI;DAL;-3.0
5;7;WN;MCI;MDW;1.0
5;7;WN;MDW;BNA;-3.0
5;7;WN;MDW;DAL;-10.0
5;7;WN;MDW;DEN;8.0
5;7;WN;MDW;LAS;-18.5
5;7;WN;MDW;MCI;-10.0
5;7;WN;MDW;PHX;12.0
5;7;WN;MEM;HOU;-16.0
5;7;WN;MHT;BWI;-0.5
5;7;WN;MHT;MDW;-23.0
5;7;WN;MKE;BNA;-3.0
5;7;WN;MKE;DEN;-22.0
5;7;WN;MKE;PHX;-18.0
5;7;WN;MSP;PHX;-9.5
5;7;WN;MSP;STL;-10.0
5;7;WN;MSY;ATL;-6.5
5;7;WN;MSY;DAL;6.0
5;7;WN;MSY;TPA;-1.0
5;7;WN;OAK;LAS;0.0
5;7;WN;OAK;SAN;-12.0
5;7;WN;OAK;SEA;-16.0
5;7;WN;OKC;HOU;-12.0
5;7;WN;OMA;MDW;2.0
5;7;WN;ONT;OAK;2.0
5;7;WN;ONT;SMF;-10.0
5;7;WN;PDX;LAX;-9.0
5;7;WN;PDX;OAK;-10.0
5;7;WN;PDX;SJC;-8.0
5;7;WN;PHX;ABQ;-7.0
5;7;WN;PHX;OAK;-10.0
5;7;WN;PHX;SAN;-5.0
5;7;WN;PHX;SJC;-5.0
5;7;WN;PHX;SLC;-8.0
5;7;WN;PIT;TPA;-3.0
5;7;WN;PVD;BWI;-9.0
5;7;WN;PVD;MDW;29.0
5;7;WN;PWM;BWI;-8.5
5;7;WN;RDU;ATL;-20.0
5;7;WN;RDU;DEN;9.0
5;7;WN;RDU;MCO;-13.0
5;7;WN;RDU;TPA;-11.0
5;7;WN;RNO;LAX;-17.5
5;7;WN;RSW;MDW;-23.0
5;7;WN;SAT;DEN;-23.0
5;7;WN;SAT;STL;-15.0
5;7;WN;SDF;TPA;-1.0
5;7;WN;SEA;OAK;-13.0
5;7;WN;SEA;SJC;-8.0
5;7;WN;SMF;LAX;-20.5
5;7;WN;SMF;SAN;-2.0
5;7;WN;SMF;SEA;-6.5
5;7;WN;STL;BWI;-8.0
5;7;WN;STL;HOU;-7.5
5;7;WN;STL;LAX;-40.0
5;7;WN;TPA;HOU;-6.0
5;7;WN;TPA;MDW;-11.0
5;7;WN;TUL;STL;-18.0
5;7;WN;TUS;LAS;-7.0
5;8;AA;AUS;CLT;-1.0
5;8;AA;BHM;CLT;-5.5
5;8;AA;BNA;CLT;-22.5
5;8;AA;BNA;LAX;-14.0
5;8;AA;BOS;DFW;-8.0
5;8;AA;BOS;PHX;-17.0
5;8;AA;BTR;CLT;-5.0
5;8;AA;BTV;CLT;4.0
5;8;AA;CMI;CLT;-4.5
5;8;AA;DCA;DFW;-23.0
5;8;AA;DCA;MIA;-5.0
5;8;AA;DEN;DFW;124.5
5;8;AA;DFW;CLT;-6.0
5;8;AA;DFW;MIA;-10.0
5;8;AA;DSM;CLT;-23.0
5;8;AA;ECP;CLT;15.0
5;8;AA;EUG;LAX;-13.0
5;8;AA;EVV;CLT;-2.0
5;8;AA;EWR;DFW;-21.0
5;8;AA;FLL;DFW;-13.5
5;8;AA;HSV;CLT;-4.0
5;8;AA;HSV;DFW;-4.0
5;8;AA;IAH;CLT;-7.0
5;8;AA;JAN;CLT;14.0
5;8;AA;LGA;DFW;3.0
5;8;AA;LGA;MIA;37.5
5;8;AA;MCI;CLT;-2.0
5;8;AA;MEM;CLT;-3.0
5;8;AA;MEM;MIA;-13.0
5;8;AA;MEM;PHL;-12.0
5;8;AA;MGM;DFW;-6.0
5;8;AA;MIA;DFW;-8.5
5;8;AA;MIA;LGA;-22.0
5;8;AA;MKE;CLT;-7.0
5;8;AA;MOB;CLT;10.0
5;8;AA;MSY;CLT;-7.5
5;8;AA;ORD;CLT;10.0
5;8;AA;ORD;PHL;-17.0
5;8;AA;PDX;PHX;-13.5
5;8;AA;PHL;MIA;-7.0
5;8;AA;PNS;MIA;-8.0
5;8;AA;PWM;CLT;151.0
5;8;AA;RDM;LAX;-3.0
5;8;AA;RDU;LAX;-23.0
5;8;AA;RIC;DFW;-8.0
5;8;AA;SAT;CLT;-20.0
5;8;AA;SEA;PHX;-19.0
5;8;AA;SGF;CLT;-4.5
5;8;AA;STL;CLT;-8.0
5;8;AA;STL;DCA;-19.0
5;8;AA;STL;PHL;16.0
5;8;AA;TYS;LGA;3.0
5;8;AA;VPS;CLT;-8.0
5;8;AA;XNA;CLT;174.0
5;8;AS;JNU;SEA;8.5
5;8;AS;LAS;SEA;-11.0
5;8;AS;PHX;SEA;-7.0
5;8;AS;SEA;LAS;-10.0
5;8;AS;SEA;LAX;14.5
5;8;AS;SEA;OAK;-6.0
5;8;AS;SEA;PHX;-7.5
5;8;AS;SEA;SAN;0.0
5;8;AS;SEA;SJC;-27.0
5;8;AS;SEA;SLC;-20.0
5;8;AS;SEA;SNA;-11.0
5;8;B6;ATL;BOS;30.0
5;8;B6;BOS;LAS;9.0
5;8;B6;BOS;MCO;-13.0
5;8;B6;BQN;JFK;-23.0
5;8;B6;EWR;MCO;-15.0
5;8;B6;EWR;SJU;-19.0
5;8;B6;FLL;JFK;-5.0
5;8;B6;JFK;FLL;13.5
5;8;B6;JFK;LAX;-19.5
5;8;B6;JFK;LGB;-4.0
5;8;B6;JFK;SJU;-17.0
5;8;B6;MCO;BOS;8.0
5;8;B6;MCO;DCA;-6.0
5;8;B6;MCO;SJU;-12.0
5;8;B6;ORD;BOS;-9.0
5;8;B6;PDX;LGB;1.0
5;8;B6;PVD;MCO;-2.0
5;8;B6;RSW;BOS;-8.0
5;8;B6;SJU;BOS;22.0
5;8;DL;ABE;ATL;240.0
5;8;DL;ATW;ATL;-7.0
5;8;DL;BNA;MSP;-5.0
5;8;DL;BOS;DTW;-19.0
5;8;DL;BOS;MSP;-11.0
5;8;DL;DFW;ATL;-5.0
5;8;DL;DSM;ATL;-9.0
5;8;DL;EUG;SLC;-16.5
5;8;DL;EVV;ATL;-8.5
5;8;DL;GPT;ATL;-24.0
5;8;DL;ICT;ATL;-20.0
5;8;DL;MCI;ATL;-4.5
5;8;DL;MFR;SLC;11.0
5;8;DL;MOB;ATL;-18.0
5;8;DL;MSN;ATL;-1.0
5;8;DL;MSO;MSP;3.0
5;8;DL;MSP;ATL;7.0
5;8;DL;OAK;SLC;-1.0
5;8;DL;OMA;ATL;-11.5
5;8;DL;ORD;ATL;-12.0
5;8;DL;PVD;ATL;-3.0
5;8;DL;PWM;ATL;-10.0
5;8;DL;SBA;SLC;-14.0
5;8;DL;SFO;SLC;-11.0
5;8;DL;STL;ATL;-11.0
5;8;DL;SYR;ATL;-16.0
5;8;F9;AUS;IND;9.0
5;8;F9;AUS;MKE;30.0
5;8;F9;AUS;TPA;-3.0
5;8;F9;PHX;COS;-12.0
5;8;F9;PHX;DEN;-7.0
5;8;F9;TPA;CLE;-2.0
5;8;NK;MSY;FLL;-4.0
5;8;UA;BIS;ORD;28.0
5;8;UA;BOS;DEN;-10.5
5;8;UA;BOS;IAH;12.0
5;8;UA;BWI;LAX;-16.5
5;8;UA;COS;IAH;12.0
5;8;UA;DEN;IAH;3.0
5;8;UA;DFW;ORD;-15.0
5;8;UA;ELP;IAH;79.0
5;8;UA;EUG;DEN;-14.0
5;8;UA;EWR;IAH;-4.0
5;8;UA;FAT;DEN;14.0
5;8;UA;GEG;DEN;7.0
5;8;UA;IAH;ORD;-6.5
5;8;UA;LAX;DEN;-2.5
5;8;UA;LGA;IAH;15.0
5;8;UA;MFR;LAX;-3.0
5;8;UA;MSP;IAH;12.0
5;8;UA;OMA;IAH;-10.0
5;8;UA;ONT;DEN;-4.0
5;8;UA;PDX;DEN;-6.0
5;8;UA;PHL;IAH;-4.0
5;8;UA;PHL;SFO;-13.0
5;8;UA;PHX;IAH;-6.0
5;8;UA;PIT;IAH;-9.0
5;8;UA;PSP;DEN;-27.0
5;8;UA;RDM;DEN;-21.0
5;8;UA;RNO;DEN;-9.0
5;8;UA;SFO;DEN;-5.0
5;8;UA;SMF;DEN;-12.0
5;8;UA;TUS;IAH;17.0
5;8;WN;ABQ;DAL;6.0
5;8;WN;ALB;MCO;-4.0
5;8;WN;AUS;ATL;-6.0
5;8;WN;BDL;RSW;-6.0
5;8;WN;BNA;BOS;-9.0
5;8;WN;BNA;BWI;-24.0
5;8;WN;BNA;FLL;-8.0
5;8;WN;BNA;TPA;3.0
5;8;WN;BOS;DEN;-22.0
5;8;WN;BOS;IND;-10.0
5;8;WN;BUF;MCO;-1.0
5;8;WN;CMH;RSW;-21.0
5;8;WN;DEN;AUS;0.0
5;8;WN;DEN;DAL;-16.5
5;8;WN;DEN;MDW;-5.0
5;8;WN;DEN;MSP;3.0
5;8;WN;DEN;STL;0.0
5;8;WN;ELP;AUS;-5.5
5;8;WN;ELP;SAT;0.0
5;8;WN;FLL;CMH;-3.0
5;8;WN;HOU;ATL;-7.0
5;8;WN;HOU;MCO;1.0
5;8;WN;HOU;MDW;-12.0
5;8;WN;HOU;TPA;-17.0
5;8;WN;IND;MCO;0.0
5;8;WN;LAS;DEN;-19.0
5;8;WN;LAS;SLC;-10.0
5;8;WN;LAX;DEN;-2.0
5;8;WN;MDW;AUS;-4.0
5;8;WN;MDW;BWI;3.0
5;8;WN;MDW;CLE;0.0
5;8;WN;MDW;DAL;18.0
5;8;WN;MDW;DCA;3.0
5;8;WN;MDW;EWR;-11.0
5;8;WN;MDW;LAX;-22.0
5;8;WN;MDW;MCO;-15.0
5;8;WN;MDW;PHL;-16.5
5;8;WN;MDW;PHX;-23.0
5;8;WN;MDW;SAN;28.0
5;8;WN;MDW;TPA;8.0
5;8;WN;MHT;MCO;16.0
5;8;WN;MKE;BWI;-14.0
5;8;WN;MSP;BWI;-18.0
5;8;WN;MSY;ATL;33.0
5;8;WN;MSY;MCO;-9.0
5;8;WN;OAK;ABQ;-12.0
5;8;WN;PHL;FLL;27.0
5;8;WN;PHX;AUS;-20.0
5;8;WN;PHX;DAL;1.0
5;8;WN;PHX;DEN;-12.0
5;8;WN;PHX;SLC;-5.0
5;8;WN;PIT;FLL;-19.0
5;8;WN;PIT;MCO;-18.0
5;8;WN;PVD;FLL;-3.0
5;8;WN;PVD;MCO;0.0
5;8;WN;PVD;TPA;-7.5
5;8;WN;SEA;LAS;1.0
5;8;WN;SJU;MCO;-7.5
5;8;WN;STL;MCO;-7.5
5;8;WN;STL;TPA;-14.0
5;8;WN;TPA;ALB;27.0
5;9;AA;AUS;MIA;-19.5
5;9;AA;BDL;MIA;-11.5
5;9;AA;BOS;MIA;-10.5
5;9;AA;CLE;MIA;-5.0
5;9;AA;DFW;MIA;-16.0
5;9;AA;DFW;PHL;-19.0
5;9;AA;DSM;DCA;-13.0
5;9;AA;IAH;MIA;-18.0
5;9;AA;JAN;DCA;55.0
5;9;AA;LGA;MIA;-15.0
5;9;AA;MCI;DCA;-12.5
5;9;AA;MCI;MIA;6.0
5;9;AA;MCI;PHL;-3.5
5;9;AA;MEM;MIA;-14.0
5;9;AA;MSY;DCA;-12.5
5;9;AA;OKC;PHL;-13.0
5;9;AA;ORD;MIA;-8.0
5;9;AA;PHX;DFW;-10.0
5;9;AA;SAT;MIA;-13.0
5;9;AA;SJU;PHL;-25.0
5;9;AA;SLC;DFW;13.5
5;9;AA;STL;MIA;-4.0
5;9;AA;STL;PHL;-13.0
5;9;AA;TUL;MIA;0.0
5;9;AA;TUS;DFW;-14.0
5;9;AA;XNA;CLT;-6.0
5;9;AS;ANC;SEA;-19.0
5;9;AS;PHX;SEA;-10.0
5;9;AS;SEA;DEN;-5.0
5;9;AS;SEA;PHX;4.0
5;9;B6;BOS;FLL;72.0
5;9;B6;BOS;MCO;59.0
5;9;B6;BOS;RSW;-18.0
5;9;B6;BQN;JFK;-28.0
5;9;B6;JFK;LAX;-9.5
5;9;B6;JFK;SJU;18.0
5;9;B6;MSP;BOS;-11.0
5;9;B6;ORD;BOS;-11.0
5;9;B6;TPA;SJU;-4.0
5;9;DL;ATW;ATL;-4.0
5;9;DL;AUS;ATL;4.0
5;9;DL;BOI;MSP;-8.0
5;9;DL;BZN;MSP;-12.0
5;9;DL;DFW;ATL;-10.0
5;9;DL;DSM;ATL;-14.0
5;9;DL;FCA;MSP;6.0
5;9;DL;GRB;ATL;-27.0
5;9;DL;GTF;MSP;-3.0
5;9;DL;HLN;MSP;-15.0
5;9;DL;IAH;DTW;1.0
5;9;DL;ICT;ATL;-13.5
5;9;DL;MKE;ATL;-15.0
5;9;DL;MSO;MSP;-7.0
5;9;DL;OKC;ATL;-23.0
5;9;DL;OKC;DTW;-10.0
5;9;DL;OMA;ATL;-7.0
5;9;DL;PWM;ATL;-14.0
5;9;DL;SLC;MSP;-21.0
5;9;DL;TUL;DTW;-21.0
5;9;F9;ORD;RSW;48.0
5;9;NK;DFW;FLL;-14.0
5;9;NK;ORD;FLL;-16.0
5;9;NK;ORD;LGA;-16.0
5;9;UA;BFL;DEN;-42.0
5;9;UA;EUG;DEN;-10.5
5;9;UA;FAT;DEN;4.0
5;9;UA;LAX;DEN;-19.0
5;9;UA;MFR;DEN;2.0
5;9;UA;MKE;IAH;6.0
5;9;UA;PSC;DEN;-0.5
5;9;UA;SBA;DEN;-9.0
5;9;UA;SBP;DEN;-10.0
5;9;UA;SEA;DEN;-14.5
5;9;UA;SLC;IAH;-7.0
5;9;WN;AUS;BWI;14.0
5;9;WN;BNA;FLL;-2.0
5;9;WN;BNA;LGA;-22.0
5;9;WN;DEN;IND;-14.0
5;9;WN;HOU;BWI;2.5
5;9;WN;HOU;FLL;-5.0
5;9;WN;ISP;TPA;15.0
5;9;WN;LAS;DAL;-2.0
5;9;WN;LAS;HOU;-8.0
5;9;WN;LAS;SAT;-15.0
5;9;WN;MCI;BWI;-8.0
5;9;WN;MCI;MCO;-7.0
5;9;WN;MDW;FLL;-12.0
5;9;WN;MDW;MCO;6.0
5;9;WN;MDW;RSW;-19.0
5;9;WN;MKE;TPA;-14.0
5;9;WN;OAK;DEN;-3.0
5;9;WN;PDX;DEN;-12.0
5;9;WN;PDX;PHX;5.0
5;9;WN;PHX;DAL;-2.0
5;9;WN;PHX;HOU;3.0
5;9;WN;SAT;ATL;-2.0
5;9;WN;SAT;BWI;-10.0
5;9;WN;SEA;PHX;-18.0
5;9;WN;SFO;DEN;8.0
5;9;WN;STL;FLL;-5.0
5;10;AA;BOS;PHX;-7.0
5;10;AA;DEN;CLT;-14.0
5;10;AA;LAS;DFW;-22.0
5;10;AA;OKC;PHL;2.0
5;10;AA;PHX;DFW;-16.0
5;10;AA;PHX;ORD;-2.5
5;10;AA;TUS;ORD;-25.0
5;10;AS;FAI;SEA;-5.0
5;10;B6;AUS;JFK;-16.0
5;10;B6;JFK;SJU;-1.0
5;10;F9;DEN;ATL;-17.0
5;10;F9;DEN;BUF;-7.5
5;10;UA;LAS;IAH;-20.0
5;10;UA;PDX;IAH;-14.0
5;10;UA;SFO;IAH;-15.0
5;10;WN;DEN;ATL;-14.5
5;10;WN;DEN;BWI;-1.0
5;10;WN;DEN;MCO;-12.0
5;10;WN;LAS;AUS;-16.0
5;10;WN;LAS;BNA;-13.5
5;10;WN;LAS;DAL;-18.0
5;10;WN;LAS;MCI;-12.5
5;10;WN;LAS;MDW;-8.0
5;10;WN;LAS;SAT;-17.0
5;10;WN;LAS;STL;-1.0
5;10;WN;LAX;DAL;-8.0
5;10;WN;LAX;HOU;-14.5
5;10;WN;LAX;MCI;-12.0
5;10;WN;OAK;DAL;2.0
5;10;WN;PHX;BNA;-14.0
5;10;WN;PHX;MDW;-13.0
5;10;WN;SAT;BWI;-21.5
5;10;WN;SMF;DAL;-2.0
5;11;AA;BFL;DFW;-18.0
5;11;AA;LAS;ORD;-23.0
5;11;AA;PHX;CLT;-27.0
5;11;AA;SEA;DFW;1.0
5;11;AA;SFO;DFW;-23.0
5;11;AA;SMF;DFW;-1.0
5;11;DL;PHX;DTW;-15.0
5;11;F9;DEN;BDL;13.0
5;11;F9;DEN;FLL;26.0
5;11;UA;LAX;IAH;-9.5
5;11;UA;LAX;ORD;-24.0
5;11;UA;PDX;IAH;-6.0
5;11;UA;SEA;IAH;-9.0
5;11;UA;SFO;IAH;3.5
5;11;UA;SFO;ORD;-11.0
5;11;WN;ABQ;BWI;-6.0
5;11;WN;LAS;IND;-7.0
5;11;WN;LAS;MDW;48.0
5;11;WN;LAX;BNA;14.0
5;11;WN;LAX;MDW;1.0
5;11;WN;OAK;AUS;4.0
5;11;WN;PDX;DAL;-3.0
5;11;WN;SEA;MDW;-11.0
5;11;WN;SFO;DAL;-16.5
5;11;WN;SFO;MDW;-6.5
5;12;AA;PHX;CLT;-16.0
5;12;DL;LAX;ATL;10.5
5;12;WN;LAX;ATL;-14.0
5;12;WN;OAK;MDW;-42.0
5;13;AA;SEA;CLT;0.0
5;13;AA;SFO;CLT;-19.0
5;13;B6;LAX;JFK;-15.0
5;13;DL;LAX;DTW;-16.0
5;13;WN;OAK;ATL;15.5
5;13;WN;PHX;BWI;-5.0
5;14;AA;SFO;CLT;-13.0
5;14;AA;SFO;PHL;-22.0
6;5;UA;SBN;ORD;-14.0
6;6;AA;ABE;PHL;-3.5
6;6;AA;ABQ;PHX;8.0
6;6;AA;AGS;CLT;-13.0
6;6;AA;AUS;PHX;-8.0
6;6;AA;AVL;CLT;-23.0
6;6;AA;AVP;PHL;-13.5
6;6;AA;AZO;ORD;-13.5
6;6;AA;CAE;CLT;59.5
6;6;AA;CAK;ORD;-5.5
6;6;AA;CHS;CLT;-3.0
6;6;AA;CLE;ORD;-22.0
6;6;AA;CMH;ORD;-10.5
6;6;AA;DAY;ORD;-6.0
6;6;AA;DFW;PHX;-7.0
6;6;AA;DTW;ORD;-10.0
6;6;AA;ELP;PHX;-5.0
6;6;AA;FNT;ORD;-9.0
6;6;AA;FWA;ORD;-14.0
6;6;AA;GRR;ORD;-13.0
6;6;AA;GSO;CLT;-9.0
6;6;AA;IAH;PHX;-6.0
6;6;AA;IND;ORD;-15.0
6;6;AA;IND;PHX;-10.0
6;6;AA;IPT;PHL;-12.0
6;6;AA;LAN;ORD;26.0
6;6;AA;LYH;CLT;-1.0
6;6;AA;MAF;PHX;169.5
6;6;AA;MCI;PHX;-7.0
6;6;AA;MDT;PHL;-11.0
6;6;AA;OKC;PHX;-4.0
6;6;AA;ORF;DCA;-6.0
6;6;AA;PIB;MEI;-17.5
6;6;AA;SAT;PHX;-5.5
6;6;AA;SBY;PHL;-11.0
6;6;AA;TUS;PHX;-21.0
6;6;AA;TVC;ORD;-21.0
6;6;AS;ABQ;SAN;1.0
6;6;AS;ANC;FAI;-1.0
6;6;AS;BLI;SEA;4.5
6;6;AS;BOI;PDX;-4.0
6;6;AS;EAT;SEA;-6.0
6;6;AS;FAI;ANC;-10.0
6;6;AS;FCA;SEA;57.5
6;6;AS;MSO;SEA;-11.0
6;6;AS;PDX;MFR;-7.0
6;6;AS;PDX;SEA;0.0
6;6;AS;SEA;GEG;-8.0
6;6;AS;SIT;JNU;-9.0
6;6;B6;ORH;JFK;-3.0
6;6;DL;BOI;SEA;-5.0
6;6;DL;CAK;DTW;-11.0
6;6;DL;CHA;ATL;-12.0
6;6;DL;CSG;ATL;-2.0
6;6;DL;DCA;LGA;-6.0
6;6;DL;PDX;SEA;-15.0
6;6;HA;HNL;ITO;-6.5
6;6;HA;HNL;KOA;-4.0
6;6;HA;HNL;OGG;-2.0
6;6;HA;LIH;HNL;3.0
6;6;HA;OGG;HNL;-9.0
6;6;UA;AMA;DEN;-15.0
6;6;UA;AZO;ORD;-19.5
6;6;UA;BOI;SFO;-19.0
6;6;UA;CAK;ORD;-6.5
6;6;UA;CGI;PAH;4.0
6;6;UA;CKB;ORD;496.0
6;6;UA;CLE;MKE;-2.0
6;6;UA;CLE;ORD;-16.0
6;6;UA;CLL;IAH;-22.5
6;6;UA;CMH;ORD;-4.0
6;6;UA;CMX;ORD;-20.0
6;6;UA;COS;DEN;-10.0
6;6;UA;CRW;ORD;-19.0
6;6;UA;CVG;ORD;-11.0
6;6;UA;DAY;ORD;-10.0
6;6;UA;DCA;ORD;3.0
6;6;UA;DSM;DEN;4.0
6;6;UA;DTW;ORD;-9.0
6;6;UA;EAR;DEN;-16.5
6;6;UA;ERI;ORD;-2.0
6;6;UA;FAR;DEN;-15.0
6;6;UA;FAT;SFO;-10.0
6;6;UA;FNT;ORD;-23.0
6;6;UA;FSD;DEN;43.5
6;6;UA;FWA;ORD;12.0
6;6;UA;GRR;ORD;-11.0
6;6;UA;ICT;DEN;-11.5
6;6;UA;IND;ORD;-12.5
6;6;UA;LAN;ORD;-20.5
6;6;UA;LAR;DEN;-3.0
6;6;UA;LAX;SAN;-9.0
6;6;UA;LBB;DEN;76.0
6;6;UA;LBF;DEN;-13.5
6;6;UA;LCH;IAH;-3.0
6;6;UA;LEX;ORD;-15.0
6;6;UA;LNK;DEN;138.0
6;6;UA;MAF;DEN;-10.0
6;6;UA;MBS;ORD;4.5
6;6;UA;MKE;ORD;-14.0
6;6;UA;MKG;ORD;-29.5
6;6;UA;MRY;SFO;-21.0
6;6;UA;MSN;ORD;-7.0
6;6;UA;OKC;DEN;-12.0
6;6;UA;OMA;DEN;-14.0
6;6;UA;PHX;LAX;-26.0
6;6;UA;PIT;ORD;-10.0
6;6;UA;ROA;ORD;-17.5
6;6;UA;ROC;ORD;-7.0
6;6;UA;SBN;ORD;-3.0
6;6;UA;SDF;ORD;-16.0
6;6;UA;SGU;LAX;-2.5
6;6;UA;SHD;IAD;-10.0
6;6;UA;STS;SFO;-18.5
6;6;UA;TUL;DEN;-3.0
6;6;UA;TVC;ORD;-14.0
