;fl_date;mkt_unique_carrier;branded_code_share;mkt_carrier;mkt_carrier_fl_num;op_unique_carrier;tail_num;op_carrier_fl_num;origin_airport_id;origin;origin_city_name;dest_airport_id;dest;dest_city_name;crs_dep_time;dep_time;dep_delay;taxi_out;wheels_off;wheels_on;taxi_in;crs_arr_time;arr_time;arr_delay;cancelled;cancellation_code;diverted;dup;crs_elapsed_time;actual_elapsed_time;air_time;flights;distance;carrier_delay;weather_delay;nas_delay;security_delay;late_aircraft_delay;first_dep_time;total_add_gtime;longest_add_gtime;no_name
626351;2019-11-03;HA;HA;HA;356;HA;N489HA;356;12173;HNL;Honolulu, HI;13830;OGG;Kahului, HI;1520;1547.0;27.0;31.0;1618.0;1640.0;5.0;1603;1645.0;42.0;0;;0;N;43;58.0;22.0;1;100;27.0;15.0;0.0;0.0;0.0;;;;
35510;2018-04-25;F9;F9;F9;1433;F9;N207FR;1433;13204;MCO;Orlando, FL;13851;OKC;Oklahoma City, OK;1851;1845.0;-6.0;11.0;1856.0;2029.0;7.0;2100;2036.0;-24.0;0;;0;N;189;171.0;153.0;1;1069;;;;;;;;;
340538;2018-11-18;G4;G4;G4;500;G4;249NV;500;10466;AZA;Phoenix, AZ;11003;CID;Cedar Rapids/Iowa City, IA;620;616.0;-4.0;10.0;626.0;949.0;5.0;1013;954.0;-19.0;0;;0;N;173;158.0;143.0;1;1240;;;;;;;;;
322242;2018-08-29;G4;G4;G4;803;G4;231NV;803;13230;MDT;Harrisburg, PA;14112;PIE;St. Petersburg, FL;1536;1533.0;-3.0;9.0;1542.0;1752.0;5.0;1808;1757.0;-11.0;0;;0;N;152;144.0;130.0;1;912;;;;;;;;;
577895;2019-04-29;HA;HA;HA;285;HA;N491HA;285;13830;OGG;Kahului, HI;12173;HNL;Honolulu, HI;1408;1400.0;-8.0;8.0;1408.0;1439.0;8.0;1449;1447.0;-2.0;0;;0;N;41;47.0;31.0;1;100;;;;;;;;;
299078;2018-06-15;G4;G4;G4;1712;G4;221NV;1712;11697;FLL;Fort Lauderdale, FL;11996;GSP;Greer, SC;600;554.0;-6.0;26.0;620.0;745.0;5.0;750;750.0;0.0;0;;0;N;110;116.0;85.0;1;620;;;;;;;;;
485091;2018-04-29;HA;HA;HA;558;HA;N489HA;558;12173;HNL;Honolulu, HI;12758;KOA;Kona, HI;822;814.0;-8.0;13.0;827.0;859.0;5.0;908;904.0;-4.0;0;;0;N;46;50.0;32.0;1;163;;;;;;;;;
356543;2019-01-23;G4;G4;G4;132;G4;306NV;132;12889;LAS;Las Vegas, NV;14716;SCK;Stockton, CA;1541;1633.0;52.0;17.0;1650.0;1750.0;7.0;1701;1757.0;56.0;0;;0;N;80;84.0;60.0;1;359;52.0;0.0;4.0;0.0;0.0;;;;
306017;2018-07-05;G4;G4;G4;577;G4;335NV;577;10423;AUS;Austin, TX;10140;ABQ;Albuquerque, NM;2011;2121.0;70.0;13.0;2134.0;2154.0;5.0;2054;2159.0;65.0;0;;0;N;103;98.0;80.0;1;619;29.0;0.0;0.0;0.0;36.0;;;;
376459;2019-04-03;G4;G4;G4;2253;G4;316NV;2253;10257;ALB;Albany, NY;14761;SFB;Sanford, FL;1842;1831.0;-11.0;8.0;1839.0;2118.0;4.0;2128;2122.0;-6.0;0;;0;N;166;171.0;159.0;1;1049;;;;;;;;;
589494;2019-06-13;HA;HA;HA;533;HA;N484HA;533;12173;HNL;Honolulu, HI;12982;LIH;Lihue, HI;1847;1850.0;3.0;10.0;1900.0;1922.0;6.0;1928;1928.0;0.0;0;;0;N;41;38.0;22.0;1;102;;;;;;;;;
192202;2019-07-28;F9;F9;F9;2003;F9;N313FR;2003;10397;ATL;Atlanta, GA;12889;LAS;Las Vegas, NV;2120;2116.0;-4.0;17.0;2133.0;2207.0;9.0;2243;2216.0;-27.0;0;;0;N;263;240.0;214.0;1;1747;;;;;;;;;
127928;2019-01-26;F9;F9;F9;105;F9;N719FR;105;14843;SJU;San Juan, PR;13204;MCO;Orlando, FL;359;412.0;13.0;11.0;423.0;559.0;10.0;615;609.0;-6.0;0;;0;N;196;177.0;156.0;1;1189;;;;;;;;;
656382;2018-03-19;VX;VX;VX;1920;VX;N361VA;1920;14771;SFO;San Francisco, CA;12889;LAS;Las Vegas, NV;1945;1929.0;-16.0;17.0;1946.0;2047.0;14.0;2124;2101.0;-23.0;0;;0;N;99;92.0;61.0;1;414;;;;;;;;;
565030;2019-03-09;HA;HA;HA;40;HA;N215HA;40;13830;OGG;Kahului, HI;14057;PDX;Portland, OR;1200;1157.0;-3.0;14.0;1211.0;1954.0;6.0;1935;2000.0;25.0;0;;0;N;335;363.0;343.0;1;2562;25.0;0.0;0.0;0.0;0.0;;;;
2963;2018-01-10;F9;F9;F9;546;F9;N229FR;546;11292;DEN;Denver, CO;11278;DCA;Washington, DC;1130;1347.0;137.0;10.0;1357.0;1844.0;5.0;1656;1849.0;113.0;0;;0;N;206;182.0;167.0;1;1476;0.0;0.0;0.0;0.0;113.0;;;;
500848;2018-06-29;HA;HA;HA;1;HA;N379HA;1;12892;LAX;Los Angeles, CA;12173;HNL;Honolulu, HI;700;654.0;-6.0;17.0;711.0;919.0;4.0;955;923.0;-32.0;0;;0;N;355;329.0;308.0;1;2556;;;;;;;;;
390719;2019-05-21;G4;G4;G4;2336;G4;256NV;2336;14783;SGF;Springfield, MO;14761;SFB;Sanford, FL;1547;1555.0;8.0;14.0;1609.0;1909.0;4.0;1902;1913.0;11.0;0;;0;N;135;138.0;120.0;1;914;;;;;;;;;
350155;2018-12-27;G4;G4;G4;680;G4;255NV;680;10466;AZA;Phoenix, AZ;14314;PVU;Provo, UT;630;630.0;0.0;9.0;639.0;750.0;10.0;759;800.0;1.0;0;;0;N;89;90.0;71.0;1;477;;;;;;;;;
610163;2019-08-31;HA;HA_CODESHARE;HA;664;EM;;664;12173;HNL;Honolulu, HI;13034;LNY;Lanai, HI;1520;;;;;;;1554;;;1;A;0;N;34;;;1;72;;;;;;;;;
438255;2019-10-27;G4;G4;G4;2002;G4;224NV;2002;11042;CLE;Cleveland, OH;14986;SRQ;Sarasota/Bradenton, FL;910;903.0;-7.0;10.0;913.0;1127.0;7.0;1132;1134.0;2.0;0;;0;N;142;151.0;134.0;1;967;;;;;;;;;
331887;2018-10-14;G4;G4;G4;2267;G4;415NV;2267;14685;SAV;Savannah, GA;11042;CLE;Cleveland, OH;1757;1752.0;-5.0;10.0;1802.0;1931.0;8.0;1952;1939.0;-13.0;0;;0;N;115;107.0;89.0;1;641;;;;;;;;;
146861;2019-03-28;F9;F9;F9;1087;F9;N335FR;1087;13204;MCO;Orlando, FL;12264;IAD;Washington, DC;710;740.0;30.0;12.0;752.0;941.0;13.0;932;954.0;22.0;0;;0;N;142;134.0;109.0;1;758;22.0;0.0;0.0;0.0;0.0;;;;
249055;2019-12-16;F9;F9;F9;2074;F9;N701FR;2074;12889;LAS;Las Vegas, NV;14683;SAT;San Antonio, TX;756;748.0;-8.0;19.0;807.0;1212.0;8.0;1236;1220.0;-16.0;0;;0;N;160;152.0;125.0;1;1069;;;;;;;;;
606828;2019-08-18;HA;HA;HA;384;HA;N488HA;384;12982;LIH;Lihue, HI;12173;HNL;Honolulu, HI;1810;1805.0;-5.0;7.0;1812.0;1832.0;12.0;1847;1844.0;-3.0;0;;0;N;37;39.0;20.0;1;102;;;;;;;;;
1722;2018-01-06;F9;F9;F9;1440;F9;N706FR;1440;15304;TPA;Tampa, FL;12391;ISP;Islip, NY;2116;2109.0;-7.0;15.0;2124.0;2339.0;8.0;2351;2347.0;-4.0;0;;0;N;155;158.0;135.0;1;1034;;;;;;;;;
208487;2019-09-07;F9;F9;F9;244;F9;N228FR;244;11292;DEN;Denver, CO;12266;IAH;Houston, TX;2100;2153.0;53.0;23.0;2216.0;105.0;9.0;31;114.0;43.0;0;;0;N;151;141.0;109.0;1;862;0.0;0.0;0.0;0.0;43.0;;;;
605241;2019-08-12;HA;HA_CODESHARE;HA;673;EM;N806HC;673;13347;MKK;Hoolehua, HI;12173;HNL;Honolulu, HI;1818;1817.0;-1.0;5.0;1822.0;1842.0;9.0;1846;1851.0;5.0;0;;0;N;28;34.0;20.0;1;54;;;;;;;;;
38997;2018-05-06;F9;F9;F9;509;F9;N311FR;509;12953;LGA;New York, NY;11292;DEN;Denver, CO;2250;2252.0;2.0;14.0;2306.0;35.0;32.0;108;107.0;-1.0;0;;0;N;258;255.0;209.0;1;1620;;;;;;;;;
173657;2019-06-12;F9;F9;F9;1063;F9;N313FR;1063;14679;SAN;San Diego, CA;11193;CVG;Cincinnati, OH;954;1005.0;11.0;24.0;1029.0;1717.0;13.0;1712;1730.0;18.0;0;;0;N;258;265.0;228.0;1;1865;8.0;0.0;10.0;0.0;0.0;;;;
287354;2018-05-04;G4;G4;G4;918;G4;232NV;918;14112;PIE;St. Petersburg, FL;13495;MSY;New Orleans, LA;800;745.0;-15.0;14.0;759.0;811.0;6.0;836;817.0;-19.0;0;;0;N;96;92.0;72.0;1;481;;;;;;;;;
366834;2019-03-04;G4;G4;G4;74;G4;333NV;74;12889;LAS;Las Vegas, NV;10140;ABQ;Albuquerque, NM;1229;1224.0;-5.0;23.0;1247.0;1448.0;4.0;1453;1452.0;-1.0;0;;0;N;84;88.0;61.0;1;486;;;;;;;;;
490669;2018-05-22;HA;HA;HA;394;HA;N491HA;394;12982;LIH;Lihue, HI;12173;HNL;Honolulu, HI;1328;1405.0;37.0;6.0;1411.0;1431.0;11.0;1405;1442.0;37.0;0;;0;N;37;37.0;20.0;1;102;0.0;0.0;0.0;0.0;37.0;;;;
334258;2018-10-23;G4;G4;G4;2107;G4;249NV;2107;14730;SDF;Louisville, KY;14761;SFB;Sanford, FL;1520;1520.0;0.0;15.0;1535.0;1711.0;6.0;1717;1717.0;0.0;0;;0;N;117;117.0;96.0;1;698;;;;;;;;;
62610;2018-07-15;F9;F9;F9;1121;F9;N233FR;1121;11193;CVG;Cincinnati, OH;12889;LAS;Las Vegas, NV;1907;2006.0;59.0;11.0;2017.0;2043.0;12.0;2022;2055.0;33.0;0;;0;N;255;229.0;206.0;1;1678;0.0;0.0;0.0;0.0;33.0;;;;
489369;2018-05-17;HA;HA;HA;212;HA;N479HA;212;12173;HNL;Honolulu, HI;12402;ITO;Hilo, HI;1025;1013.0;-12.0;18.0;1031.0;1112.0;5.0;1122;1117.0;-5.0;0;;0;N;57;64.0;41.0;1;216;;;;;;;;;
631980;2019-11-25;HA;HA_CODESHARE;HA;678;EM;N805HC;678;12173;HNL;Honolulu, HI;12492;JHM;Kapalua, HI;1637;1640.0;3.0;14.0;1654.0;1715.0;2.0;1715;1717.0;2.0;0;;0;N;38;37.0;21.0;1;84;;;;;;;;;
50125;2018-06-08;F9;F9;F9;1592;F9;N708FR;1592;11057;CLT;Charlotte, NC;14307;PVD;Providence, RI;1120;1112.0;-8.0;11.0;1123.0;1259.0;8.0;1321;1307.0;-14.0;0;;0;N;121;115.0;96.0;1;683;;;;;;;;;
463199;2018-01-30;HA;HA;HA;269;HA;N490HA;269;12758;KOA;Kona, HI;13830;OGG;Kahului, HI;1320;1314.0;-6.0;9.0;1323.0;1348.0;5.0;1355;1353.0;-2.0;0;;0;N;35;39.0;25.0;1;84;;;;;;;;;
373458;2019-03-25;G4;G4;G4;1204;G4;231NV;1204;10431;AVL;Asheville, NC;11697;FLL;Fort Lauderdale, FL;700;657.0;-3.0;12.0;709.0;839.0;4.0;858;843.0;-15.0;0;;0;N;118;106.0;90.0;1;660;;;;;;;;;
223731;2019-10-14;F9;F9;F9;419;F9;N303FR;419;10397;ATL;Atlanta, GA;11292;DEN;Denver, CO;1953;1953.0;0.0;16.0;2009.0;2106.0;14.0;2114;2120.0;6.0;0;;0;N;201;207.0;177.0;1;1199;;;;;;;;;
409819;2019-07-12;G4;G4;G4;1714;G4;224NV;1714;11996;GSP;Greer, SC;11697;FLL;Fort Lauderdale, FL;2026;2244.0;138.0;28.0;2312.0;43.0;17.0;2216;100.0;164.0;0;;0;N;110;136.0;91.0;1;620;18.0;0.0;26.0;0.0;120.0;;;;
5072;2018-01-17;F9;F9;F9;1688;F9;N953FR;1688;13204;MCO;Orlando, FL;11057;CLT;Charlotte, NC;730;723.0;-7.0;17.0;740.0;850.0;8.0;916;858.0;-18.0;0;;0;N;106;95.0;70.0;1;468;;;;;;;;;
429606;2019-09-21;G4;G4;G4;894;G4;240NV;894;14112;PIE;St. Petersburg, FL;11986;GRR;Grand Rapids, MI;1434;1428.0;-6.0;10.0;1438.0;1649.0;7.0;1711;1656.0;-15.0;0;;0;N;157;148.0;131.0;1;1044;;;;;;;;;
494287;2018-06-05;HA;HA;HA;135;HA;N478HA;135;13830;OGG;Kahului, HI;12173;HNL;Honolulu, HI;953;947.0;-6.0;7.0;954.0;1022.0;8.0;1032;1030.0;-2.0;0;;0;N;39;43.0;28.0;1;100;;;;;;;;;
48676;2018-06-04;F9;F9;F9;822;F9;N926FR;822;11292;DEN;Denver, CO;13198;MCI;Kansas City, MO;854;851.0;-3.0;10.0;901.0;1112.0;4.0;1135;1116.0;-19.0;0;;0;N;101;85.0;71.0;1;533;;;;;;;;;
454515;2019-12-25;G4;G4;G4;677;G4;252NV;677;10466;AZA;Phoenix, AZ;14108;PIA;Peoria, IL;1538;1524.0;-14.0;10.0;1534.0;1853.0;4.0;1927;1857.0;-30.0;0;;0;N;169;153.0;139.0;1;1312;;;;;;;;;
555984;2019-01-30;HA;HA;HA;7;HA;N382HA;7;12889;LAS;Las Vegas, NV;12173;HNL;Honolulu, HI;900;847.0;-13.0;13.0;900.0;1238.0;21.0;1335;1259.0;-36.0;0;;0;N;395;372.0;338.0;1;2762;;;;;;;;;
224916;2019-10-17;F9;F9;F9;1442;F9;N311FR;1442;13930;ORD;Chicago, IL;15096;SYR;Syracuse, NY;1016;1009.0;-7.0;24.0;1033.0;1257.0;4.0;1309;1301.0;-8.0;0;;0;N;113;112.0;84.0;1;607;;;;;;;;;
272010;2018-03-10;G4;G4;G4;152;G4;332NV;152;10466;AZA;Phoenix, AZ;11423;DSM;Des Moines, IA;710;709.0;-1.0;7.0;716.0;1030.0;15.0;1051;1045.0;-6.0;0;;0;N;161;156.0;134.0;1;1138;;;;;;;;;
317294;2018-08-09;G4;G4;G4;409;G4;330NV;409;10408;ATW;Appleton, WI;12889;LAS;Las Vegas, NV;1315;1304.0;-11.0;11.0;1315.0;1430.0;4.0;1453;1434.0;-19.0;0;;0;N;218;210.0;195.0;1;1510;;;;;;;;;
167528;2019-05-27;F9;F9;F9;1511;F9;N338FR;1511;12953;LGA;New York, NY;10397;ATL;Atlanta, GA;1757;1750.0;-7.0;36.0;1826.0;2013.0;27.0;2042;2040.0;-2.0;0;;0;N;165;170.0;107.0;1;762;;;;;;;;;
52436;2018-06-15;F9;F9;F9;1560;F9;N721FR;1560;14869;SLC;Salt Lake City, UT;10397;ATL;Atlanta, GA;1503;1454.0;-9.0;15.0;1509.0;2020.0;10.0;2049;2030.0;-19.0;0;;0;N;226;216.0;191.0;1;1590;;;;;;;;;
305909;2018-07-05;G4;G4;G4;837;G4;304NV;837;12339;IND;Indianapolis, IN;14112;PIE;St. Petersburg, FL;954;946.0;-8.0;10.0;956.0;1145.0;5.0;1204;1150.0;-14.0;0;;0;N;130;124.0;109.0;1;840;;;;;;;;;
267874;2018-02-23;G4;G4;G4;659;G4;872GA;659;13851;OKC;Oklahoma City, OK;14761;SFB;Sanford, FL;1731;1731.0;0.0;17.0;1748.0;2102.0;6.0;2055;2108.0;13.0;0;;0;N;144;157.0;134.0;1;1061;;;;;;;;;
90599;2018-10-04;F9;F9;F9;254;F9;N331FR;254;11292;DEN;Denver, CO;11066;CMH;Columbus, OH;1118;1318.0;120.0;14.0;1332.0;1745.0;7.0;1610;1752.0;102.0;0;;0;N;172;154.0;133.0;1;1154;0.0;0.0;0.0;0.0;102.0;;;;
77533;2018-08-27;F9;F9;F9;631;F9;N230FR;631;11292;DEN;Denver, CO;10140;ABQ;Albuquerque, NM;1907;2013.0;66.0;17.0;2030.0;2125.0;7.0;2032;2132.0;60.0;0;;0;N;85;79.0;55.0;1;349;0.0;0.0;0.0;0.0;60.0;;;;
592349;2019-06-24;HA;HA;HA;42;HA;N391HA;42;13830;OGG;Kahului, HI;14771;SFO;San Francisco, CA;1410;1420.0;10.0;9.0;1429.0;2204.0;10.0;2210;2214.0;4.0;0;;0;N;300;294.0;275.0;1;2338;;;;;;;;;
395231;2019-06-04;G4;G4;G4;2307;G4;251NV;2307;14761;SFB;Sanford, FL;11775;FSD;Sioux Falls, SD;1517;1517.0;0.0;16.0;1533.0;1743.0;6.0;1734;1749.0;15.0;0;;0;N;197;212.0;190.0;1;1334;0.0;0.0;15.0;0.0;0.0;;;;
568332;2019-03-22;HA;HA;HA;565;HA;N476HA;565;13830;OGG;Kahului, HI;12173;HNL;Honolulu, HI;2123;2126.0;3.0;15.0;2141.0;2204.0;11.0;2201;2215.0;14.0;0;;0;N;38;49.0;23.0;1;100;;;;;;;;;
420959;2019-08-11;G4;G4;G4;119;G4;303NV;119;13264;MFR;Medford, OR;12889;LAS;Las Vegas, NV;1548;1546.0;-2.0;9.0;1555.0;1717.0;6.0;1732;1723.0;-9.0;0;;0;N;104;97.0;82.0;1;600;;;;;;;;;
495377;2018-06-09;HA;HA;HA;285;HA;N486HA;285;13830;OGG;Kahului, HI;12173;HNL;Honolulu, HI;650;642.0;-8.0;9.0;651.0;711.0;6.0;726;717.0;-9.0;0;;0;N;36;35.0;20.0;1;100;;;;;;;;;
549126;2019-01-02;HA;HA;HA;270;HA;N485HA;270;12982;LIH;Lihue, HI;13830;OGG;Kahului, HI;1353;1401.0;8.0;8.0;1409.0;1441.0;6.0;1443;1447.0;4.0;0;;0;N;50;46.0;32.0;1;201;;;;;;;;;
414306;2019-07-24;G4;G4;G4;2267;G4;307NV;2267;14761;SFB;Sanford, FL;11540;ELP;El Paso, TX;1411;1359.0;-12.0;16.0;1415.0;1525.0;5.0;1540;1530.0;-10.0;0;;0;N;209;211.0;190.0;1;1514;;;;;;;;;
254351;2019-12-29;F9;F9;F9;1053;F9;N706FR;1053;11057;CLT;Charlotte, NC;13204;MCO;Orlando, FL;1311;1309.0;-2.0;17.0;1326.0;1439.0;8.0;1509;1447.0;-22.0;0;;0;N;118;98.0;73.0;1;468;;;;;;;;;
18553;2018-03-02;F9;F9;F9;667;F9;N943FR;667;11292;DEN;Denver, CO;14771;SFO;San Francisco, CA;2210;2206.0;-4.0;15.0;2221.0;2349.0;12.0;2355;1.0;6.0;0;;0;N;165;175.0;148.0;1;967;;;;;;;;;
568109;2019-03-21;HA;HA_CODESHARE;HA;618;EM;N805HC;618;12173;HNL;Honolulu, HI;12492;JHM;Kapalua, HI;725;715.0;-10.0;9.0;724.0;752.0;3.0;806;755.0;-11.0;0;;0;N;41;40.0;28.0;1;84;;;;;;;;;
374875;2019-03-29;G4;G4;G4;2125;G4;242NV;2125;10135;ABE;Allentown/Bethlehem/Easton, PA;14761;SFB;Sanford, FL;1428;1424.0;-4.0;10.0;1434.0;1638.0;7.0;1655;1645.0;-10.0;0;;0;N;147;141.0;124.0;1;882;;;;;;;;;
502966;2018-07-07;HA;HA;HA;206;HA;N491HA;206;12173;HNL;Honolulu, HI;13830;OGG;Kahului, HI;507;505.0;-2.0;10.0;515.0;538.0;6.0;546;544.0;-2.0;0;;0;N;39;39.0;23.0;1;100;;;;;;;;;
41633;2018-05-14;F9;F9;F9;1121;F9;N307FR;1121;11193;CVG;Cincinnati, OH;12889;LAS;Las Vegas, NV;1904;2051.0;107.0;13.0;2104.0;2159.0;7.0;2020;2206.0;106.0;0;;0;N;256;255.0;235.0;1;1678;1.0;0.0;0.0;0.0;105.0;;;;
510873;2018-08-06;HA;HA;HA;161;HA;N494HA;161;12402;ITO;Hilo, HI;12173;HNL;Honolulu, HI;1521;1514.0;-7.0;8.0;1522.0;1558.0;6.0;1615;1604.0;-11.0;0;;0;N;54;50.0;36.0;1;216;;;;;;;;;
296343;2018-06-06;G4;G4;G4;1601;G4;251NV;1601;11986;GRR;Grand Rapids, MI;14082;PGD;Punta Gorda, FL;1039;1039.0;0.0;11.0;1050.0;1308.0;8.0;1321;1316.0;-5.0;0;;0;N;162;157.0;138.0;1;1118;;;;;;;;;
600431;2019-07-25;HA;HA;HA;377;HA;N494HA;377;12758;KOA;Kona, HI;12173;HNL;Honolulu, HI;1737;1729.0;-8.0;11.0;1740.0;1812.0;6.0;1825;1818.0;-7.0;0;;0;N;48;49.0;32.0;1;163;;;;;;;;;
96822;2018-10-22;F9;F9;F9;1063;F9;N714FR;1063;14100;PHL;Philadelphia, PA;13495;MSY;New Orleans, LA;800;826.0;26.0;30.0;856.0;1035.0;4.0;1009;1039.0;30.0;0;;0;N;189;193.0;159.0;1;1089;0.0;0.0;4.0;0.0;26.0;;;;
454050;2019-12-24;G4;G4;G4;1334;G4;245NV;1334;11193;CVG;Cincinnati, OH;14986;SRQ;Sarasota/Bradenton, FL;1437;1436.0;-1.0;14.0;1450.0;1631.0;7.0;1651;1638.0;-13.0;0;;0;N;134;122.0;101.0;1;812;;;;;;;;;
18772;2018-03-02;F9;F9;F9;1442;F9;N938FR;1442;10423;AUS;Austin, TX;10397;ATL;Atlanta, GA;1105;1121.0;16.0;15.0;1136.0;1412.0;7.0;1423;1419.0;-4.0;0;;0;N;138;118.0;96.0;1;813;;;;;;;;;
557795;2019-02-07;HA;HA;HA;20;HA;N379HA;20;12173;HNL;Honolulu, HI;14893;SMF;Sacramento, CA;1220;1219.0;-1.0;23.0;1242.0;1906.0;6.0;1925;1912.0;-13.0;0;;0;N;305;293.0;264.0;1;2462;;;;;;;;;
151133;2019-04-10;F9;F9;F9;537;F9;;537;11278;DCA;Washington, DC;11292;DEN;Denver, CO;1325;;;;;;;1533;;;1;B;0;N;248;;;1;1476;;;;;;;;;
609389;2019-08-28;HA;HA;HA;538;HA;N487HA;538;12173;HNL;Honolulu, HI;12758;KOA;Kona, HI;1840;1835.0;-5.0;8.0;1843.0;1912.0;4.0;1928;1916.0;-12.0;0;;0;N;48;41.0;29.0;1;163;;;;;;;;;
199501;2019-08-15;F9;F9;F9;451;F9;N350FR;451;10792;BUF;Buffalo, NY;11292;DEN;Denver, CO;1354;1353.0;-1.0;10.0;1403.0;1517.0;30.0;1529;1547.0;18.0;0;;0;N;215;234.0;194.0;1;1359;0.0;0.0;18.0;0.0;0.0;;;;
279380;2018-04-04;G4;G4;G4;697;G4;881GA;697;15412;TYS;Knoxville, TN;14761;SFB;Sanford, FL;2040;2028.0;-12.0;9.0;2037.0;2140.0;7.0;2213;2147.0;-26.0;0;;0;N;93;79.0;63.0;1;511;;;;;;;;;
303354;2018-06-28;G4;G4;G4;1731;G4;216NV;1731;15412;TYS;Knoxville, TN;11697;FLL;Fort Lauderdale, FL;1455;2012.0;317.0;8.0;2020.0;2157.0;11.0;1654;2208.0;314.0;0;;0;N;119;116.0;97.0;1;708;0.0;66.0;0.0;0.0;248.0;;;;
188344;2019-07-19;F9;F9;F9;707;F9;N301FR;707;13930;ORD;Chicago, IL;12206;HRL;Harlingen/San Benito, TX;640;630.0;-10.0;10.0;640.0;926.0;5.0;949;931.0;-18.0;0;;0;N;189;181.0;166.0;1;1219;;;;;;;;;
524310;2018-09-27;HA;HA;HA;277;HA;N493HA;277;12758;KOA;Kona, HI;12173;HNL;Honolulu, HI;1846;1835.0;-11.0;9.0;1844.0;1911.0;8.0;1932;1919.0;-13.0;0;;0;N;46;44.0;27.0;1;163;;;;;;;;;
68746;2018-08-01;F9;F9;F9;617;F9;N223FR;617;13303;MIA;Miami, FL;11292;DEN;Denver, CO;840;941.0;61.0;30.0;1011.0;1152.0;6.0;1052;1158.0;66.0;0;;0;N;252;257.0;221.0;1;1709;13.0;0.0;9.0;0.0;44.0;;;;
356834;2019-01-24;G4;G4;G4;91;G4;303NV;91;10627;BIS;Bismarck/Mandan, ND;12889;LAS;Las Vegas, NV;1229;1232.0;3.0;18.0;1250.0;1309.0;4.0;1312;1313.0;1.0;0;;0;N;163;161.0;139.0;1;1048;;;;;;;;;
137899;2019-02-27;F9;F9;F9;105;F9;N717FR;105;14843;SJU;San Juan, PR;13204;MCO;Orlando, FL;359;412.0;13.0;16.0;428.0;610.0;36.0;618;646.0;28.0;0;;0;N;199;214.0;162.0;1;1189;13.0;0.0;15.0;0.0;0.0;;;;
93435;2018-10-12;F9;F9;F9;1514;F9;N322FR;1514;14831;SJC;San Jose, CA;14683;SAT;San Antonio, TX;1330;1356.0;26.0;19.0;1415.0;1908.0;6.0;1855;1914.0;19.0;0;;0;N;205;198.0;173.0;1;1454;3.0;0.0;11.0;0.0;5.0;;;;
84835;2018-09-17;F9;F9;F9;1514;F9;N213FR;1514;14831;SJC;San Jose, CA;14683;SAT;San Antonio, TX;1345;1350.0;5.0;14.0;1404.0;1903.0;25.0;1910;1928.0;18.0;0;;0;N;205;218.0;179.0;1;1454;5.0;0.0;13.0;0.0;0.0;;;;
302001;2018-06-23;G4;G4;G4;190;G4;307NV;190;10466;AZA;Phoenix, AZ;12280;IDA;Idaho Falls, ID;650;1142.0;292.0;10.0;1152.0;1442.0;4.0;945;1446.0;301.0;0;;0;N;115;124.0;110.0;1;704;292.0;0.0;9.0;0.0;0.0;;;;
29383;2018-04-07;F9;F9;F9;1791;F9;N710FR;1791;12391;ISP;Islip, NY;14635;RSW;Fort Myers, FL;650;642.0;-8.0;13.0;655.0;940.0;5.0;1005;945.0;-20.0;0;;0;N;195;183.0;165.0;1;1101;;;;;;;;;
54873;2018-06-22;F9;F9;F9;894;F9;N305FR;894;14492;RDU;Raleigh/Durham, NC;15356;TTN;Trenton, NJ;1115;1109.0;-6.0;11.0;1120.0;1216.0;8.0;1246;1224.0;-22.0;0;;0;N;91;75.0;56.0;1;373;;;;;;;;;
542442;2018-12-07;HA;HA;HA;197;HA;N491HA;197;12758;KOA;Kona, HI;12173;HNL;Honolulu, HI;1103;1058.0;-5.0;10.0;1108.0;1136.0;6.0;1151;1142.0;-9.0;0;;0;N;48;44.0;28.0;1;163;;;;;;;;;
449801;2019-12-09;G4;G4;G4;92;G4;332NV;92;12889;LAS;Las Vegas, NV;14716;SCK;Stockton, CA;1509;1500.0;-9.0;18.0;1518.0;1617.0;4.0;1628;1621.0;-7.0;0;;0;N;79;81.0;59.0;1;359;;;;;;;;;
464249;2018-02-04;HA;HA;HA;211;HA;N492HA;211;13830;OGG;Kahului, HI;12982;LIH;Lihue, HI;1140;1142.0;2.0;12.0;1154.0;1232.0;4.0;1229;1236.0;7.0;0;;0;N;49;54.0;38.0;1;201;;;;;;;;;
540279;2018-11-29;HA;HA_CODESHARE;HA;625;EM;N806HC;625;13347;MKK;Hoolehua, HI;12173;HNL;Honolulu, HI;1818;1813.0;-5.0;6.0;1819.0;1839.0;6.0;1846;1845.0;-1.0;0;;0;N;28;32.0;20.0;1;54;;;;;;;;;
446832;2019-11-28;G4;G4;G4;2459;G4;274NV;2459;14112;PIE;St. Petersburg, FL;11986;GRR;Grand Rapids, MI;1142;1137.0;-5.0;9.0;1146.0;1403.0;7.0;1425;1410.0;-15.0;0;;0;N;163;153.0;137.0;1;1044;;;;;;;;;
22932;2018-03-16;F9;F9;F9;1160;F9;N203FR;1160;11193;CVG;Cincinnati, OH;14635;RSW;Fort Myers, FL;700;659.0;-1.0;15.0;714.0;910.0;6.0;925;916.0;-9.0;0;;0;N;145;137.0;116.0;1;879;;;;;;;;;
